name;class;mean_psGamma;std_psGamma;peak_psGamma;min_psGamma;peak_frequency_psGamma;Q1_psGamma;Q2_psGamma;Q3_psGamma;Q_range_psGamma;amplitude_psGamma;spec_centroid_psGamma;kurtosis_psGamma;skewness_psGamma;coef_var_psGamma;flatness_psGamma;1st_moment_psGamma;2nd_moment_psGamma;rms_psGamma;crest_factor_psGamma;line_length_psGamma;nonlinear_energy_psGamma;Hurst_exponent_psGamma;Hjorth_activity_psGamma;Hjorth_mobility_psGamma;Hjorth_complexity_psGamma;Shannon_entropy_psGamma;Renyi_entropy_psGamma;spectral_entropy_psGamma;approx_entropy_psGamma
Z054;Z;820.9778235335122;853.4258331175332;4572.367869774529;42.41159202222791;30.594683915059804;250.60636484211477;460.16672431328806;1083.3685784030959;832.7622135609811;4529.9562777523015;38.39094601762495;3.6108083940450753;1.8807735157438357;0.9619791101641607;0.018142746075895506;22283307.520594195;34590022187.52157;44.536593020968546;102.66541645028359;78411.78940925868;169549948.39044324;0.5375413654344048;728335.6526323556;0.25247440316056624;1.2856810290840528;9.4655664048094;2.8494194137968996;-1801414.4857167543;0.03981794999822963
Z055;Z;2030.1595283903523;1227.9082809095994;7928.211606911221;113.90300451566466;36.78142055162314;1033.3026521071672;1929.6604692759;2822.6890728534336;1789.3864207462664;7814.308602395556;42.28313786163683;1.1066046362277584;0.8222855171858936;1.6533478598959102;0.012200763518357185;60689951.26057173;163506709053.74615;89.23140662301316;88.85001264640495;207036.08348390675;802717039.3090831;0.5102482427220072;1507758.7463263676;0.3807113389858642;1.4263766630124617;9.4655664048094;2.8494194137968996;-4862215.515339591;0.0005461550656553626
Z056;Z;1284.8187139269673;1337.7887955236347;8120.797961344094;15.916079920861147;30.08618501342446;338.9484633219728;730.4358139820263;1819.5732138338099;1480.6247505118372;8104.881881423233;38.153894882977;4.136300658701419;1.8099412561001291;0.9604047501564447;0.013775451650929867;34657732.575479805;84838357135.35143;69.75850431124438;116.41301718728367;117540.79697456893;350611229.93311787;0.5267108488074997;1789678.8614285772;0.23392578501097497;1.2574541891707163;9.4655664048094;2.8494194137968996;-3002967.8779340894;0.023701750336175387
Z057;Z;684.9112658044983;738.1546145305875;3904.909279560078;4.243414999731222;32.07780571149622;150.88945581438935;411.26065768862054;1000.9638436607985;850.0743878464091;3900.665864560347;38.24118135829911;3.6353034374689708;1.79551416865038;0.9278696526743951;0.01859946313635757;18517613.86249022;25344762558.407555;37.87076357901432;103.11144826569966;69649.59533608798;132334260.06139445;0.5338420443829696;544872.2349528002;0.26758605949203634;1.347822223854347;9.4655664048094;2.8494194137968996;-1477051.5587492685;0.09137704582622241
Z058;Z;1278.0047362266057;865.221063973225;4816.827644044061;161.37401239520202;58.773998047351725;693.0776314563296;1061.01497789648;1565.5756807936618;872.4980493373322;4655.453631648859;43.2755434559179;2.6801386684361024;1.630251474729608;1.4770846312476675;0.01602559004087873;39101589.096106455;71608159124.25644;58.04333838294741;82.98674366840348;133556.74491224985;305493634.5311151;0.5715363670293361;748607.4895429595;0.3462053590689657;1.2698772227466713;9.4655664048094;2.8494194137968996;-2884052.3605104694;0.0064341390718585245
Z059;Z;416.2977169122544;427.3888987945387;1882.2490513102778;2.312498652246794;47.248022943617286;67.88782440264004;275.4168994796404;616.254002686147;548.366178283507;1879.936552658031;38.781731432618294;1.335892380165026;1.3347603455403747;0.9740489705896263;0.024496045142508794;11414335.601085369;9409662800.50171;22.43850814321891;83.88476806463213;40969.682422895334;40239099.92714431;0.5393633020401124;182661.27081280845;0.2566088663279265;1.213695710662942;9.4655664048094;2.8494194137968996;-833185.2237366794;0.2170942895101371
Z060;Z;421.38458362919914;459.21920768352544;2572.517711662969;0.2628490875630235;31.399807175982428;75.3948530062163;225.3800093288697;655.1779979111113;579.783144904895;2572.2548625754057;38.54147242041083;1.8377613546196656;1.4743926526096611;0.9176109722300633;0.023757361831502958;11482233.091990072;10058645233.435791;23.439930389619555;109.74937505796588;42433.17610774763;41338252.19382867;0.5132309188506502;210882.28070548485;0.244150035493351;1.1031315714145982;9.4655664048094;2.8494194137968996;-849971.2134568943;0.18028874246686666
Z061;Z;315.6243158293387;303.7875962255732;1834.2351821826628;3.2161030112933817;47.205648035147675;82.93283833478837;215.05460666202006;463.88382096918053;380.9509826343922;1831.0190791713694;39.74627671845775;3.6232793007046373;1.6665329131150792;1.0389638015206397;0.030873547925298655;8869238.216990948;5207860913.255039;16.475330336826854;111.33222488915122;35592.88312665503;21379601.120876238;0.5434977969376075;92286.90362051192;0.30133352156889776;1.1048593840990446;9.4655664048094;2.8494194137968996;-596997.9408372178;0.148651067975468
Z062;Z;806.2088557410425;499.84057777237854;2538.5233450381766;40.61825425959794;33.05242860629729;406.8137075505092;734.0542463409746;1136.0172278870082;729.203520336499;2497.9050907785786;41.69440685710937;-0.06943112536668128;0.6895386046389832;1.612931985902474;0.020449301633694857;23765380.830451638;25238214160.974236;35.675207066541354;71.15651326993914;76835.79933069606;104664854.7761082;0.5905150207356397;249840.6031878252;0.34037041588085193;1.2639354629693569;9.4655664048094;2.8494194137968996;-1704753.7234385964;0.020182052531942496
Z063;Z;526.2662846398995;438.41176355932265;2275.894655164643;9.208783063834613;30.848933365877475;156.26871295142143;418.83413101060887;770.6388136289769;614.3701006775555;2266.6858721008084;39.67296777217589;0.9070290902698592;1.107091836407545;1.2003927092815998;0.02392498415356682;14761131.562521745;12365868122.978231;25.76032158184033;88.3488448672562;50906.38687948474;54201218.4998499;0.5443761529226747;192204.8744271954;0.28902175539339225;1.2036590534111182;9.4655664048094;2.8494194137968996;-1066150.734774265;0.05152288454582088
Z064;Z;1788.2922304067101;1327.146891032053;7211.884054440084;171.0843763754405;30.12855992189407;743.0085853433868;1491.2570068698492;2443.3231419002495;1700.3145565568627;7040.799678064644;42.39531617335611;1.3706484266167482;1.2189743554598178;1.3474712124865458;0.012763914811428653;53601356.66454321;143603318840.932;83.7530887497224;86.10887266487813;179795.86299116974;607539842.926578;0.5722256283372744;1761318.870376044;0.31128152646323987;1.3374188118131127;9.4655664048094;2.8494194137968996;-4251347.246357001;0.0005461550656544745
Z065;Z;2402.829413913475;2365.4697760883473;14370.127135370789;69.2933076841775;49.49389309250672;948.4990327284114;1620.5860422085166;2885.294156424952;1936.7951236965405;14300.83382768661;45.9128398667362;5.4278111632838755;2.2153358537040555;1.0157937498093539;0.010311931571984116;77996750.53042173;386973146772.7381;126.80959707140997;113.32050150177967;249054.39589865;1809510701.7741926;0.5098772015381982;5595447.261587456;0.29148307459456596;1.561153275170388;9.4655664048094;2.8494194137968996;-6017200.929265764;0.004473334558912967
Z066;Z;454.99310992456554;395.22561124371305;1958.0619288370424;1.0329365394939323;32.416804979253115;103.83756777176447;338.7327567192986;750.118203736225;646.2806359644605;1957.0289922975485;39.389628334481856;-0.06902058156872348;0.8009651757432785;1.1512237491208466;0.02431340688506707;12670860.712737828;9702992420.187712;22.66607774686361;86.38732959027226;49728.94589115933;50411862.40115002;0.5354172036984304;156203.28378296658;0.2982060355805918;1.3650951012024177;9.4655664048094;2.8494194137968996;-909325.8702154977;0.1339892500740989
Z067;Z;792.660065516821;765.1289759344517;5000.365145092655;36.134147959584716;30.043810104954847;287.22488310301;539.2711765220525;1020.6096267505307;733.3847436475207;4964.230997133071;39.079963127173116;5.768087972974316;2.117819200286042;1.035982285926037;0.019073596934766034;21900828.17587545;30257360757.147545;41.433512617972596;120.68407501911024;74300.2747356904;138119609.7727671;0.5423207679735147;585422.3498145028;0.2617072085462426;1.2328766418407948;9.4655664048094;2.8494194137968996;-1715768.6261989218;0.022884001724439607
Z068;Z;1079.587382484231;778.7490139673922;4669.049102776521;161.58156857895315;31.781181352208936;550.024451159506;871.6162605810239;1350.8499991576177;800.8255479981117;4507.467534197568;41.27168051080906;4.308489146535785;1.9069401544823792;1.3863097906014628;0.017492615587044822;31501364.572106592;47322621010.46768;50.063028776905945;93.26341647412175;100970.21730019193;198966693.99520656;0.584335262060406;606450.0267551857;0.2867377958618063;1.279322445570135;9.4655664048094;2.8494194137968996;-2386822.8719129665;0.008400514052169683
Z069;Z;1296.6371551056043;1739.089469642453;9698.311832409987;41.288012893468085;30.34043446424213;226.97169708774393;480.125237745716;1591.132741800245;1364.161044712501;9657.023819516518;36.49266909763654;4.214293418465202;2.098342684679491;0.7455839263819967;0.012511034967114825;33453649.703165542;110148443469.92113;81.58351553879301;118.8758754554826;141182.8935216606;740203162.9761409;0.5203128024197634;3024432.183421268;0.25583840006946457;1.5164992547489857;9.4655664048094;2.8494194137968996;-3118304.489420723;0.03311221738029424
Z070;Z;770.1891333404698;576.0399807988996;2852.9845034410637;20.61601896805042;37.12041981938004;299.3892520530602;625.3007176375714;1202.480875116899;903.0916230638387;2832.3684844730133;40.56229058381949;0.1367188330914444;0.8438162893351613;1.3370411065431747;0.01987099668526547;22087129.249756757;25369228223.449287;36.17131484773618;78.87422714520484;70202.46705188163;101603382.61488268;0.508267819250408;331822.05947879667;0.27917913554499607;1.2900111209998943;9.4655664048094;2.8494194137968996;-1637868.0374803478;0.0268111812176981
Z071;Z;920.2792102638488;1098.8453473529225;6845.55203488268;33.7159206902211;31.950680986087384;206.51018784794965;441.4699744604798;1274.7163839907257;1068.206196142776;6811.836114192459;37.694183300646195;5.044523181041825;2.127237740341938;0.8374965708147804;0.0160091834103442;24525245.480297823;50151632364.66005;53.905135939752476;126.99257529994301;96943.13837698454;259305768.62932277;0.5413290528869037;1207461.097399165;0.2447470984741773;1.2280456938174829;9.4655664048094;2.8494194137968996;-2083080.9679581337;0.037851575017916694
Z072;Z;2361.109357450287;1382.0922051804682;7451.38823043378;216.66198416156885;38.13741762265072;1244.7253222037205;2223.0224888213515;3234.7069846508325;1989.981662447112;7234.726246272212;42.15823433085956;0.024142884530304;0.6046746743549828;1.7083587828657079;0.011235850744121393;70374922.51152733;215812848256.80304;102.89319836998992;72.41866662205993;248863.52684086864;1121021379.1871834;0.5769027247529758;1910178.8636206097;0.38720621235001085;1.452976995394942;9.4655664048094;2.8494194137968996;-5758716.975874098;0.0005461550656553626
Z073;Z;385.7909364212196;359.59525482098815;1578.1173315228004;0.8587965062832957;42.58678301195997;79.87895247316669;278.28272535258776;597.2933939396432;517.4144414664765;1577.258535016517;39.70084198156845;0.6269175463822187;1.1078051057273075;1.0728476843034875;0.026295154765265553;10828571.078379575;7576936311.612595;19.834655779550527;79.56363594420604;41178.75237470472;28890290.420416653;0.5423825179945289;129308.7472897714;0.28851254822693906;1.0322954955914345;9.4655664048094;2.8494194137968996;-755209.5750319829;0.13421340020945838
Z074;Z;732.9137695173657;560.4529961330765;2724.596291850638;20.485299406604717;31.44218208445204;279.0728821519565;586.7209534607557;1083.4830470968623;804.4101649449058;2704.1109924440334;40.904411381587735;0.6382163274925188;1.0631101638007887;1.3077167480131364;0.0207137362864073;21195440.279246934;23306676307.10634;34.699562307906;78.51961554079493;79555.16760316477;132109718.95474498;0.5232374039007817;314107.5608745422;0.3400752488479007;1.4608542742941026;9.4655664048094;2.8494194137968996;-1546903.078525131;0.020182052531942496
Z075;Z;806.3061958233684;553.298293221826;2967.5142507440214;71.4059009791088;30.382809372711744;416.6560988411837;666.2358140103398;1058.5724320744555;641.9163332332719;2896.1083497649124;41.31581258008423;1.3972010115478826;1.2524041255938845;1.45727215446173;0.02045494460466856;23552429.337840877;25845064774.557384;36.777335333169496;80.68866936282953;75955.84659873447;108600171.67799436;0.6021553160777136;306139.0012821858;0.3034200697061532;1.2720012898008444;9.4655664048094;2.8494194137968996;-1710204.46248506;0.01821846278531325
Z076;Z;627.7953405770869;523.728592005928;3448.106326615395;12.269775542288752;31.6540566268001;223.7759757595265;505.2779179159029;847.4948340997857;623.7188583402592;3435.8365510731064;39.617961119963525;4.242920549502537;1.6808801529437183;1.1987035845657648;0.022141314698200562;17584483.775754042;17400154412.77165;30.747836660710576;112.14142850646033;58523.234728761316;74784439.31924108;0.5160630519827096;274291.6380845118;0.27358253159481605;1.2508859397990046;9.4655664048094;2.8494194137968996;-1301550.044496871;0.04604238222864421
Z077;Z;1466.7820522706734;1322.7506575117277;6747.29662320645;77.3560946652257;33.64567732487186;427.3313032629991;928.4404090213836;2104.0996550665473;1676.7683518035483;6669.940528541224;39.2896583278637;1.3620290343046824;1.3481043461910365;1.1088877891997333;0.013427738896948782;40743961.53233633;100372779554.13141;74.28222197709502;90.83326324415799;143307.5963625264;517335037.3731408;0.503566993349094;1749669.3019477078;0.27058357324697374;1.4138506947336227;9.4655664048094;2.8494194137968996;-3447099.172126919;0.01036410379879893
Z078;Z;2595.5982009242666;2805.2605990434654;24441.869792393707;81.67044540709477;50.299016353429344;970.7739129685194;1766.2194420066858;3238.1310687017494;2267.35715573323;24360.199346986614;46.07749577735736;18.072745336021068;3.524454305242819;0.9252609906578059;0.00973630114064275;84556256.25596261;499234757391.9805;143.7358543519673;170.04713196014876;316219.11454881396;3558935757.6344647;0.48128847190714497;7869487.028545702;0.36743871619037555;1.6016462349019418;9.4655664048094;2.8494194137968996;-6584178.714217032;0.0025097448122837207
Z079;Z;991.8867673488552;700.7519284089389;3978.3439272640876;12.567582661195896;32.03543080302661;438.33525167526983;836.4526762975338;1366.6879948306841;928.3527431554144;3965.7763446028916;40.864905880574014;1.0582065809287204;1.0829873469329605;1.4154606318400573;0.01780609276005364;28657085.09007173;39968665136.521416;45.67415222669658;87.10274265230352;96194.08781177062;186414672.31743625;0.5046639942505833;491053.2651688466;0.31620147799857423;1.315602013332075;9.4655664048094;2.8494194137968996;-2173895.062577267;0.01584739134965929
Z080;Z;352.6325237828406;357.8941846295588;2125.1054322950113;1.3877886770028953;47.163273126678064;84.92714253163058;219.03385175978102;548.440850916089;463.51370838445837;2123.7176436180084;39.83703723837317;4.363391400909257;1.7784072570901528;0.9852982778913708;0.02740515814350346;9931819.331848765;7033408556.439669;18.895901242437475;112.46383038467253;35811.297096093935;27842939.865585875;0.5357241353530877;128088.24739165674;0.27135896718693253;1.1726348901916368;9.4655664048094;2.8494194137968996;-684106.9664556655;0.16943590907238448
Z081;Z;684.9609278999768;457.6721597470846;2360.3210222125767;48.87059961746074;39.40866487673908;318.7149096806182;603.1622065803857;930.0596178008127;611.3447081201946;2311.450422595116;41.840468543793776;1.2128782175466037;1.1552980607691468;1.4966191701031035;0.022494376921217262;20261973.91337143;19418958109.489693;30.981932923729353;76.18378840413746;64139.36457618193;84066198.7695084;0.5399329537554027;209463.80580756094;0.3501230660135435;1.3002464039296375;9.4655664048094;2.8494194137968996;-1416942.6507724794;0.027221448140408278
Z082;Z;2496.218002907808;1506.764086735985;7933.545893897111;243.76376071613703;32.03543080302661;1269.4247115855183;2309.352127069066;3488.656762005815;2219.2320504202967;7689.782133180974;42.03521557860333;0.09329332029479387;0.731371320726452;1.656674740844945;0.010903668245961397;74184846.75157821;241575152350.8378;109.65706045127796;72.34870113468058;245295.84686353165;1061623091.4856074;0.5410002083448285;2270338.013077327;0.3601481279111021;1.3540411261881455;9.4655664048094;2.8494194137968996;-6135021.163153088;0.0005461550656553626
