name;class;mean_psDelta;std_psDelta;peak_psDelta;min_psDelta;peak_frequency_psDelta;Q1_psDelta;Q2_psDelta;Q3_psDelta;Q_range_psDelta;amplitude_psDelta;spec_centroid_psDelta;kurtosis_psDelta;skewness_psDelta;coef_var_psDelta;flatness_psDelta;1st_moment_psDelta;2nd_moment_psDelta;rms_psDelta;crest_factor_psDelta;line_length_psDelta;nonlinear_energy_psDelta;Hurst_exponent_psDelta;Hjorth_activity_psDelta;Hjorth_mobility_psDelta;Hjorth_complexity_psDelta;Shannon_entropy_psDelta;Renyi_entropy_psDelta;spectral_entropy_psDelta;approx_entropy_psDelta
Z054;Z;69309.01371694924;57765.480940877605;203108.55723958067;16120.904355734205;1.3136221625579694;26387.613128350185;42595.749153145254;115314.28441357106;88926.67128522087;186987.65288384646;1.8700414746858136;-0.5481592276776706;1.0243871911662543;1.1998344441706688;0.001589631267570349;9072751.115418414;868833975719.3036;10783.976321208605;18.834291840954027;554567.9775338956;68805151217.50826;0.510878075411538;3336850788.330894;0.20169389873771473;1.312287862197954;6.129283016944968;1.845098040014257;-24136707.001369886;0.01459879942115272
Z055;Z;22454.430379090227;19377.219075124598;83393.98806272059;1829.1426017515073;1.2712472540883575;7117.699351196306;15398.687541455489;29758.445786995675;22640.746435799367;81564.84546096908;1.9691461642064607;0.5501220051453242;1.1833902695974177;1.1588056207671193;0.0029296882550595305;3095123.881529858;100480330275.66971;3544.972421280559;23.52458020889087;310925.2273941109;18468744564.174652;0.5542838955619035;375476619.0853726;0.39495742718546034;1.4259218742742072;6.129283016944968;1.845098040014257;-7069097.680603516;0.01459879942115272
Z056;Z;46029.18380075176;29088.685062847857;124858.72850499858;5287.338191894143;1.1864974371491337;22402.70946528576;43528.89294210699;63869.90127602711;41467.19181074135;119571.39031310444;2.0234681653352613;-0.24154626381808342;0.6468432298438794;1.5823741671822886;0.0020612226367382413;6519701.1668030685;363172104876.5694;6508.058038253079;19.185251233333148;667557.6954186931;69348370314.50809;0.559708407811157;846151598.6855481;0.5408815881185053;1.711551777610583;6.129283016944968;1.845098040014257;-15309810.416852182;0.01459879942115272
Z057;Z;32909.33135773003;25499.887945906637;136262.67629729284;4768.4390399506165;1.016997803270686;17015.220301878624;27129.704698437585;39014.458264922054;21999.23796304343;131494.23725734223;1.9938481975061941;3.8924938009525265;1.8113257668842824;1.2905676851420358;0.0024696874113446137;4593134.770612086;189216739876.0124;4976.040272670441;27.383756728352633;403897.57448524865;27713026154.664265;0.4665005815544577;650244285.2537947;0.3454586065277607;1.4849625868590803;6.129283016944968;1.845098040014257;-10660670.619762242;0.01459879942115272
Z058;Z;21382.332842751584;9028.200035417538;67133.43989364104;8755.486478243141;1.016997803270686;13029.254635466868;21931.542944694855;25602.27256595753;12573.017930490661;58377.953415397904;2.3380591688742007;7.281436397348497;1.7345688621508757;2.368393783796206;0.003427009025684407;3499521.154844071;81405746605.47258;2774.1473688265946;24.19966604803589;290291.34940834815;9231754492.829618;0.4955384699776976;81508395.87951325;0.6906180906924657;1.3417059357931627;6.129283016944968;1.845098040014257;-6533963.122928977;0.01459879942115272
Z059;Z;18626.561816816054;12384.7253834621;46102.331061692035;2148.1324048711854;1.2712472540883575;8011.037565958195;15755.336207232695;27117.142717568644;19106.10515161045;43954.19865682085;2.0442512263429795;-0.7729572906024003;0.593646596642043;1.5039947386874617;0.003409717855586262;2665416.0285605676;63098454015.000786;2673.494844739587;17.244219173417804;243811.2064172363;10783301950.866837;0.5073265764074356;153381422.82377046;0.4494198865161321;1.6601182523666782;6.129283016944968;1.845098040014257;-5694516.060089753;0.01459879942115272
Z060;Z;12603.206681400678;5559.112263444255;27269.169484137812;4535.381608920458;1.2288723456187456;8708.152574183214;11462.20974149141;16263.245608095916;7555.093033912703;22733.787875217353;2.206215046041874;-0.3263876161141992;0.5900937223021905;2.2671257719109486;0.004582988306586348;1946376.8946217156;26333619742.696182;1646.40104388624;16.56289613359964;161400.16419577095;4178113960.0276647;0.49331709562364634;30903729.157576308;0.660974921766822;1.6545485573404919;6.129283016944968;1.845098040014257;-3654280.1287545525;0.01459879942115272
Z061;Z;6273.68718103266;3098.8084457288955;18047.73172376324;2363.864106680129;1.0593727117402978;4079.2620488927746;5651.159008490047;7746.809665190962;3667.547616298187;15683.867617083113;2.2307275165838805;2.193442606395661;1.3939090331020036;2.024548238752775;0.006785690673423329;979642.0637618378;6812810621.126845;836.3335341901945;21.579586356343476;166723.29801133895;2484056854.6948276;0.6253695486091637;9602613.783320734;1.0906896012532838;1.8606915259270753;6.129283016944968;1.845098040014257;-1688519.7710769556;0.01459879942115272
Z062;Z;60110.05230944639;28422.84937211737;141348.84902511194;13335.311345218894;2.500119599707103;34142.88406265951;60033.48352348074;78602.528526758;44459.64446409849;128013.53767989304;2.2926877386476074;-0.09614201722709881;0.4452562348901256;2.114849624063869;0.0018698114776903696;9646950.592953384;700680054405.0026;7947.215824312721;17.785958271409577;749387.6073894394;89013970529.92624;0.47081730321119863;807858366.4300727;0.5215156407763802;1.6506618754508304;6.129283016944968;1.845098040014257;-20318175.25796991;0.01459879942115272
Z063;Z;16049.659153363358;7494.97244536384;35266.06451525436;3919.6919052710355;2.5848694166463266;11188.412399389388;16531.552219998237;20308.85744232278;9120.445042933392;31346.372609983322;2.2731263251815834;-0.49864698347572656;0.28844147781330953;2.141390014487803;0.003939787941803187;2553803.191219127;47691310937.698906;2117.1617486487607;16.65723676415478;188229.97403448567;5830547527.083379;0.5466189870575497;56174611.956763215;0.5185422937869586;1.5461360053342386;6.129283016944968;1.845098040014257;-4780628.250461348;0.01459879942115272
Z064;Z;24994.682284598708;15432.374605072855;64795.56868772935;3210.0349181289725;1.1441225286795218;14462.60458110931;24743.553549108598;32144.587045907658;17681.982464798348;61585.53376960038;2.0525114608981063;0.033831617090244404;0.657883350643321;1.619626462176636;0.0029132240413616735;3591131.0295452;108072689854.10278;3510.98750548969;18.455083815142224;361468.4561300057;19336280144.978233;0.5211313736597745;238158185.95129758;0.49417778235925547;1.6056746790856629;6.129283016944968;1.845098040014257;-7844576.811943599;0.01459879942115272
Z065;Z;9250.41446306092;5025.160444132698;27201.700764362635;2609.849350004525;1.483121796436417;6038.8575376821445;8132.965510009611;10647.689454834757;4608.831917152613;24591.85141435811;2.2718903803561727;2.254090873393955;1.5463748000632718;1.8408197242461315;0.005407777776802544;1471114.9343055002;15530366420.463764;1258.2437035560013;21.61878552420823;131894.05502445158;2664319637.6384068;0.5233739290116292;25252237.489275932;0.6166997467792956;1.6945690190109168;6.129283016944968;1.845098040014257;-2604218.9451481136;0.01459879942115272
Z066;Z;7471.352138084473;4318.4340317347605;21704.135560432987;2385.070288139728;2.3729948742982674;4552.3499209034;6352.609546172489;8719.442756913542;4167.0928360101425;19319.06527229326;2.279051213978858;1.4996970563215175;1.4075472513770082;1.7301068126038162;0.006049130908321124;1191931.591225547;11421314783.679733;1031.4343359592879;21.042673104582082;127965.61906692402;2321962297.75495;0.4489971685263467;18648872.48644494;0.6519834915820159;1.7730502355372566;6.129283016944968;1.845098040014257;-2059042.5912925538;0.01459879942115272
Z067;Z;47508.20178227558;30170.584146424848;122426.3290219341;5166.875418439498;1.6949963387844766;24052.82711376578;44742.50195994544;60243.11042085006;36190.28330708428;117259.4536034946;2.087974128426511;-0.027398969309976096;0.8786435325638683;1.5746530313005294;0.0020452148552460355;6943712.734662038;411316467350.00305;6726.59262535319;18.200348354752034;479120.5627533367;34475990584.879036;0.4848582753792779;910264147.7365024;0.3219255002888234;1.1532021204990288;6.129283016944968;1.845098040014257;-15835407.174127655;0.01459879942115272
Z068;Z;30044.384735677457;15972.281970669495;66066.92969352369;6795.825898879011;1.2288723456187456;15706.36777066238;25848.95533494995;42230.22674888004;26523.858978217664;59271.10379464468;2.1280917393663557;-0.6258268300468623;0.6796395273364952;1.881032703457721;0.002750442045689054;4475604.487923788;149039976487.57648;4066.9027272360167;16.245023332147575;267615.5541950044;11457326749.510952;0.5277393780739577;255113791.35057384;0.3302631107936601;1.41580533962384;6.129283016944968;1.845098040014257;-9542357.89130958;0.01459879942115272
Z069;Z;29719.659543634705;21452.86707460733;104534.01297543838;8752.54719082496;1.5678716133756407;16678.293629672313;22687.583512538964;29456.63162950431;12778.337999831998;95781.46578461342;2.1854506801683202;2.212151693307497;1.761960446155089;1.3853467436439932;0.00271347263451758;4546559.511480516;178208316106.8689;4380.938694439043;23.86109924526653;324172.4475136686;21366010081.58781;0.5061101205557138;460225505.7207712;0.38850749833482173;1.3587966249102459;6.129283016944968;1.845098040014257;-9494231.474434806;0.01459879942115272
Z070;Z;37078.62988284067;14142.347248694929;65360.420398772905;11212.457359716422;2.2882450573590436;24062.987989434256;39523.991112195654;45144.95273481748;21081.964745383226;54147.963039056485;2.4385619099895104;-0.8656756827057666;-0.006904367941247009;2.6218158294948055;0.002505213651853632;6329297.415482586;264292657229.14;4743.161663597325;13.779926773400767;333077.53363665874;17730871386.977707;0.492779944363519;200005985.70266902;0.4283350865737742;1.4313019074170732;6.129283016944968;1.845098040014257;-11945981.557064233;0.01459879942115272
Z071;Z;56514.078467575215;26055.97166298379;129813.49653103719;14262.881561590304;1.2288723456187456;36844.2624016239;52975.5250760634;76097.39410413614;39253.13170251224;115550.61496944689;2.2520781446749076;-0.4431923801927069;0.6197645657991525;2.1689491836476584;0.0019539421209939577;8909188.468828825;552009140255.1956;7438.08224548454;17.452549225284983;758584.1829449307;79378361215.72302;0.5722962388756644;678913659.3022143;0.7034629282840815;1.7189542337120354;6.129283016944968;1.845098040014257;-18978267.032475863;0.01459879942115272
Z072;Z;24546.17002839401;16796.577733145656;78099.30672206049;8268.527243068422;1.440746887966805;11366.550382746798;19265.960694057947;29451.172752296738;18084.62236954994;69830.77947899206;2.0325510674333422;1.145788473327202;1.4051079162241444;1.4613792415555962;0.0030133108031658103;3492394.0864828792;105749931019.40085;3554.9552671656847;21.969139089710108;262037.11363650384;16104092927.408218;0.4769981005483304;282125023.5456044;0.38531491165312387;1.571527911548874;6.129283016944968;1.845098040014257;-7693562.334446219;0.01459879942115272
Z073;Z;7644.43512081855;5316.700084335078;24256.023149069333;2043.994607591953;1.0593727117402978;3269.7940438530427;5757.471492350554;10902.905886050352;7633.11184219731;22212.02854147738;1.973646057238056;0.2677348991568418;1.067213648899466;1.4378157502887592;0.005745920983594107;1056118.6465210957;10006463809.914082;1112.9413288551634;21.794520987032172;106752.21553485734;1815573579.9382014;0.5167842761763405;28267299.786768623;0.45207104204155446;1.5315535469522539;6.129283016944968;1.845098040014257;-2129383.770666511;0.01459879942115272
Z074;Z;23197.66710290889;9376.552161488993;42021.88195647964;7516.5599945640015;1.6102465218452529;15119.205473904043;23828.320365463405;29737.06168647272;14617.856212568677;34505.321961915644;2.2641457424048093;-1.114015707372287;0.10079540622226818;2.4740082178804954;0.003255719162716055;3676602.944334269;91228903872.08;2990.584007596666;14.051396600040619;325470.24918092095;14067758959.741901;0.49964267841745336;87919730.4371239;0.644192178788513;1.7007281723958767;6.129283016944968;1.845098040014257;-7148794.69260818;0.01459879942115272
Z075;Z;24275.330935090235;14438.057680789094;81340.91648538514;4488.341648495601;1.1017476202099097;15830.679636812076;22150.526519621126;28409.687484297956;12579.00784748588;76852.57483688954;2.123162513507074;5.188335659358533;2.029992346451353;1.6813432576454077;0.003093786267802315;3607833.085105355;97424337201.82231;3375.857989569767;24.094886910735113;303124.3367344613;14823210087.17725;0.5045671311403187;208457509.59379295;0.47272191091252036;1.4398304693917428;6.129283016944968;1.845098040014257;-7561945.86642791;0.01459879942115272
Z076;Z;19138.892308937808;10502.640160636494;47655.153313150004;2962.0096841969507;1.016997803270686;11180.809744161354;16945.088830708548;25666.331669874304;14485.52192571295;44693.143628953054;2.2043778770034126;0.513036950394087;0.8904475848667526;1.8222934439541847;0.0035198370868079858;2953254.5557321287;64454151569.80637;2609.331192790688;18.263359379145225;240555.52814417143;8366208886.71726;0.490865614964105;110305450.34381457;0.4940448010831947;1.5942066797342889;6.129283016944968;1.845098040014257;-5821652.021700685;0.01459879942115272
Z077;Z;43081.14116019289;28193.32418173747;128780.13757991469;6648.3924919414885;1.1017476202099097;21350.490508752555;34855.21181834325;52945.59645127026;31595.105942517708;122131.7450879732;2.090627759363113;0.6417783927690897;1.1550513959852384;1.528061780955194;0.002184557377513118;6304664.073017803;324660378361.321;6153.800512204991;20.926927566875417;656874.3443686963;65648911684.929634;0.5760413878141727;794863528.4165426;0.5651305512126237;1.7334456727952123;6.129283016944968;1.845098040014257;-14231022.114158656;0.01459879942115272
Z078;Z;8556.188169278666;4669.070454681506;21033.95806945861;2374.317336447762;1.2288723456187456;5208.979579555833;7077.602634674109;10653.836828516456;5444.857248960623;18659.64073301085;2.0897954328124584;0.4543069695323103;1.1214479403333726;1.8325249645140158;0.005621232858331299;1251647.8070909784;11620464044.55691;1165.0173199134608;18.05463121442782;114109.81362840404;2411396281.779828;0.5276099613041044;21800218.910779763;0.5138270797646212;1.8036045852479616;6.129283016944968;1.845098040014257;-2390423.035052844;0.01459879942115272
Z079;Z;19232.14470698955;15066.830238237524;64195.10747649614;4128.211259378462;1.016997803270686;9700.41842386192;13142.293512347696;23049.738895297687;13349.320471435767;60066.896217117675;2.0922296821772295;1.6770202647827244;1.6226383914930915;1.276455923567854;0.0033953183668235906;2816664.4805523865;69489019740.7677;2920.0899287973375;21.98394879671922;234324.48166580868;8080710909.550841;0.5032644614342913;227009373.4278686;0.3220876674573843;1.4299780132435949;6.129283016944968;1.845098040014257;-5914182.034038598;0.01459879942115272
Z080;Z;6653.672832969657;4387.722675535196;20121.31367512522;925.940633640657;1.5678716133756407;3751.3846855582005;5936.388290877152;8484.89278634077;4733.508100782569;19195.373041484563;2.062077635182278;0.562798713018529;0.941432372427121;1.5164296663662933;0.006154993783390808;960427.2958480646;8203660823.945041;952.6164904064725;21.122155534531682;168012.26091002754;3075580990.318383;0.48653893357779204;19252110.277405735;0.8194403940861198;1.8950732288000662;6.129283016944968;1.845098040014257;-1823577.810330969;0.01459879942115272
Z081;Z;12344.30442308461;6380.8895031504;29864.743042897084;3401.9281871683065;1.1441225286795218;7322.357822583001;10421.52890868091;15789.001943231833;8466.644120648833;26462.81485572878;2.209296075049213;0.6803877205397111;1.1813807913902747;1.9345742340452576;0.0046029508631176145;1909055.631779343;25771039637.35824;1660.8844568963907;17.98122856703939;163981.95115741596;3090331258.3749704;0.5063461090916039;40715750.851414956;0.5324144956327258;1.5824112565698398;6.129283016944968;1.845098040014257;-3580718.6575558255;0.01459879942115272
