name;class;SG_average_alpha;SG_std_alpha;SG_min_alpha;SG_peak_alpha;SG_kurtosis_alpha;SG_skewness_alpha;SG_centroid_alpha;SG_sbe_alpha;SG_sbw_alpha;SG_rms_alpha;SG_crest_factor_alpha;SG_var_coef_alpha;SG_Q1_alpha;SG_Q2_alpha;SG_Q3_alpha;SG_interquatile_range_alpha
F098;F;66413.12438599192;65214.19883415833;3641.033256866716;323657.5782979193;1.6152869494889384;1.4795607394834205;1.28101484912708;0.14597613637479237;8.265999982582395;1044.5730462265778;309.8467641560367;1.0183844250679595;19750.34406682537;40485.50768232928;102431.35534376065;82681.01127693527
F099;F;6878.977910676868;3210.6441181250602;1035.0501019507549;22536.377802760377;1.302009454629668;0.9325616995232333;1.1640391032829565;0.13234859122500495;7.768183122258607;85.19393548504287;264.53030576005017;2.142553848258345;4547.297153751141;6488.903549568909;8447.9385227639;3900.6413690127583
F100;F;9439.382014257702;6046.64624160854;688.4030767773403;33262.42954179684;0.5884040183541734;1.0526395627675702;0.5325247178685084;0.06039791329642336;4.17297795768539;125.8041456821371;264.3985169283635;1.56109380920995;4811.500691849238;7705.943936715501;12667.620680798915;7856.119988949677
S001;S;1498751.9428053806;493943.8204602864;516524.03980011615;3507967.8434916;-0.4990212599014723;0.30340413490601503;0.8493453326186148;0.09632456776042066;6.160145402466606;17709.657684267382;198.08219368395535;3.0342558823972205;1102041.210682014;1460300.1590911164;1856908.55509008;754867.344408066
S002;S;1608725.5659262335;792711.1808943102;235419.24009780787;4649291.369309508;0.6171326696274764;0.8516047014401534;0.8338327940413207;0.0948001422796976;6.053053619509884;20126.76752811844;231.00040097418216;2.029396840487759;1053868.6076887166;1461462.047768529;2032399.2301229858;978530.6224342692
S003;S;581238.6973674416;224116.69280118225;144404.55497636079;1492180.8478790885;-0.040826088503148394;0.5158245832582461;0.5487902195012567;0.062205235658218345;4.286564460748592;6991.058658921828;213.44132851392996;2.5934645478776024;414238.9552520198;565205.7404176884;716774.9041118844;302535.9488598646
S004;S;246683.72322308645;61444.68886598109;66471.50366980767;415710.6818787547;-0.040353393669727566;-0.3358948413541262;1.2753003855854559;0.14471942853947214;8.28737931070656;2852.995886448297;145.71022827385642;4.014728168957547;214163.3130880607;249765.56153134754;288828.0716249449;74664.75853688421
S005;S;1116424.789048979;315588.78792192583;270723.28959436127;2692167.6672198405;1.7971611166386285;0.41740715876844575;1.30248712465922;0.14767899103555263;8.41307433532363;13020.04167513697;206.77104838771717;3.5375933232620853;929033.0049228561;1111292.9296959047;1288896.2880075704;359863.2830847143
S006;S;156419.22481105317;64821.30751036222;29549.374151549506;424135.9603029618;1.067714624723485;0.7842860635731369;1.2913160448245955;0.14636100854840917;8.369410218935085;1900.1781633902513;223.2085224820334;2.4130834569489092;113135.00693186146;148801.78026082064;191118.1175392245;77983.11060736305
S007;S;282114.80649830675;190596.29910963232;3176.321592333755;1023123.9493489843;1.3075324584904031;1.2452094637782207;0.5796231230644483;0.06724780893023766;4.3748814153585025;3820.8580623306075;267.77334636840965;1.480169383226231;148869.51061817992;231495.85690923338;355236.8298801072;206367.31926192727
S008;S;1700269.4404610666;810597.9979015022;445490.2952216879;3332541.5233520134;-1.4372881682938894;0.01741850167676389;1.351149223066729;0.15339757441848736;8.600501943508585;21138.8157671199;157.65034144133904;2.097549518827791;847549.6161859744;1700873.3544364935;2455306.242682048;1607756.6264960738
S009;S;936767.8251332963;293273.4748201956;45118.00415047251;1659884.163560046;0.10236099307970736;-0.3746222885252247;1.1147440821313028;0.1263680728138083;7.563447275118047;11016.03645137372;150.6788917127317;3.1941784905969546;734385.684825761;960825.2950772339;1145182.8790591934;410797.1942334324
S010;S;554665.4409659602;243775.3785972158;85346.53385232882;1519856.3914715894;0.12872786970360828;0.7264749873341461;0.2530531831865145;0.028615091569012922;2.1247367399214725;6799.394203755057;223.52820647348676;2.275313627478436;362134.79328834475;509206.3251606825;705186.1999037581;343051.4066154134
S011;S;678879.5961719262;306649.73320913693;139728.62556867936;1924768.6772327877;-0.1674806079049831;0.515194383203146;0.6981651835558389;0.07890115548852153;5.277582015185578;8359.910670582849;230.23794787732987;2.2138600580778145;440159.9370892073;640884.5467334245;879927.6470098227;439767.70992061537
S012;S;2338514.337695202;748199.5473872962;934090.078236397;4624360.797566089;-0.08120342318997142;0.7927860051519202;1.3234029153307458;0.1497708561342707;8.522170096950111;27554.507168141623;167.82593023157935;3.125522256544081;1799023.1743725534;2136906.956046083;2802074.8092183294;1003051.634845776
S013;S;2102427.4980266783;747217.6693722818;653350.9191434499;4948623.173991841;0.28163530153062677;0.8116851915691328;0.9597487914404221;0.1088364113274659;6.771393102328405;25040.359437129962;197.62588418175818;2.813674761991206;1551458.8552528091;1946239.0506563564;2560263.142356063;1008804.2871032536
S014;S;157526.85107208218;78664.3869081065;17307.53536231664;756061.5835850978;7.490073166921025;1.6536200682254525;0.8985705666887955;0.10231784437791973;6.406075458935741;1976.0146956997676;382.61941332240605;2.0025180041903914;105175.50194899905;147724.01334073758;199216.60914657474;94041.1071975757
S015;S;362664.7364975689;171618.6984839976;33921.76921290361;1002558.3182883114;0.2815420076973427;0.6147133060507418;0.9846054067540491;0.11340923820393087;6.769388377430302;4502.709634365689;222.65666669610704;2.1132005993588465;226403.0416264788;350475.5446268561;464080.69452792045;237677.65290144164
S016;S;95787.7323708996;69711.24029393269;2823.5259229308895;535060.3782976381;4.769766977462159;1.694201022747634;1.0318985528658933;0.11951246320385198;6.958292986256571;1329.5207890338681;402.4460412435176;1.3740643828314798;48779.53482239634;79408.84838954118;126955.6466062933;78176.11178389697
S017;S;2467867.558565232;1481758.7084775548;181255.24754273583;8525046.627003493;1.2449251813553435;1.2024343410846308;0.9504604167391866;0.10787775456461852;6.714376342908869;32304.399098331127;263.89739060163805;1.6654989401755316;1509574.7205172079;2024737.0932054054;3223978.9169308553;1714404.1964136474
S018;S;177721.83188867196;72036.49231221787;12192.158643975397;405985.472089571;-0.6017277516942121;0.13550466849524317;1.0194419427215746;0.11674308513294408;6.997802277971977;2152.0977334268155;188.6463917431457;2.467108352783151;116844.9015895522;177351.20213743523;232446.44922691112;115601.54763735892
S019;S;1785584.9210704556;469686.3062840822;687460.5220498797;3693078.9481974794;-0.2555785917110662;0.042411927715276576;1.1515294844044397;0.13033577408255906;7.754560088409337;20720.39703973488;178.233985628527;3.8016542044776442;1469269.7998242069;1787544.5182526177;2105324.849521231;636055.049697024
S020;S;314443.472385266;109444.68946427449;76367.25116877964;562698.146462659;-0.9592323910806546;-0.42806583936495446;1.10875898677808;0.1257395099427852;7.53064329213839;3736.4842474160414;150.59561587922974;2.8730811328027777;226615.80631954927;339117.20075142704;402317.1849949266;175701.37867537735
S021;S;152844.46131889164;44076.70206615181;56676.31991971818;312373.9712934917;-0.28627424566051696;0.4164560252606242;1.2685004537620141;0.14383744664643847;8.266299656512187;1785.1960860374243;174.98020174739685;3.4676927754144917;116340.73430788706;150000.0063599851;183860.264397557;67519.53008966995
S022;S;237808.74373932419;70269.9477729688;92385.17366130132;479014.86448354117;-0.26657109283215075;0.37854176603405537;0.81996826372613;0.09285722751103102;6.001086816819353;2782.883635697906;172.1289594501537;3.3842168846865666;185032.18514601083;234531.39354500387;281615.1650239688;96582.97987795796
S023;S;357377.0135506766;93735.64092553547;124062.45376756601;678596.5323041948;0.004192047640794172;0.20623049925173823;1.009931366187648;0.11451971441562737;7.0359764959954605;4146.32701704257;163.66208683371383;3.8126054297167546;294940.1788983089;354634.67539805453;423363.3823656719;128423.20346736303
S024;S;637997.4911913034;244785.12833143165;200239.51793415198;1529134.3027822487;-0.17545859682000486;0.5969979809575858;0.9743892740685128;0.11032621573282628;6.862292231145306;7668.843027319147;199.39569728248816;2.6063572388575587;455946.12606033747;593137.9561362637;801885.4076973605;345939.281637023
S025;S;1215694.9699423609;288634.50318021444;438966.3828014514;2124932.1423444645;-0.0587580811241013;0.3688681857410049;1.177135802622234;0.13340309709837375;7.861827829889482;14022.400828086913;151.53839691190532;4.2118837372097495;1022864.0407145881;1184673.0760640933;1384449.4479948955;361585.4072803074
S026;S;518593.7747856964;163753.012689278;88374.23425881463;939648.4662943974;-0.5649252212368396;0.15421652753507517;1.3832611270520336;0.15650516437293174;8.770403081171885;6103.170010968276;153.96072280564258;3.166926618747041;389737.774105365;512020.2001942968;631464.4796030909;241726.70549772592
S027;S;1485954.4040521549;663297.0368415496;290532.72812844685;4509472.224689114;0.3406552331978778;0.667932987472493;0.6922477378206809;0.07852072199996356;5.218261869204779;18262.09771211808;246.93068100806337;2.24025485041798;938308.1759986925;1363814.2180134482;1982575.2259498686;1044267.049951176
S028;S;2394657.709976939;743024.020590132;612220.3380952966;5239408.197565725;0.49452222153360115;0.3032913833454455;1.3842259980240326;0.15681634642387304;8.759046306774108;28137.997121433193;186.20402066836442;3.2228536946558335;1951922.7137839776;2360033.720144086;2841865.3929401822;889942.6791562047
S029;S;285611.4506275421;129298.87670877886;34727.55113784138;751725.4344362784;-0.09612473884558703;0.6780731489813395;0.9625350225978545;0.10998997609408383;6.72233111921036;3518.431143822308;213.65358698468904;2.2089244539287654;185778.0732792455;255992.1500308591;370801.6810157518;185023.6077365063
S030;S;956656.8946729003;419155.6061514197;124809.11872580065;2614424.9714891063;-0.25829500526788385;0.5454097632457697;0.5841840038442244;0.0658836238851424;4.549978289983329;11721.386921860409;223.0474080343853;2.2823430741072057;645501.158076356;871708.6429676622;1256906.6756609392;611405.5175845831
S031;S;831050.3637099968;326821.2342820958;332532.1986165368;1481889.9094317828;-1.518388789310045;0.003994260742324891;1.3373606496373316;0.15168529939444644;8.555068282858723;10021.744785169232;147.8674563360235;2.5428285451999595;487964.96169045335;854431.6747968581;1143054.0513451048;655089.0896546515
S032;S;107510.62386135754;39019.978895996304;6119.911467525929;265290.8974113053;0.252509635455727;0.5773466753591836;0.9642845714660414;0.10933255575744875;6.796992100400663;1283.5469686255335;206.68577301490413;2.755271194480036;79696.28130037506;101724.46257066843;131789.1084338644;52092.827133489336
S033;S;1322630.8386481577;299723.3181800204;412986.9839267528;2606848.233372973;1.330516065616676;0.5412142079856752;1.3970341836332618;0.15834828428320427;8.803849893896643;15219.57841412748;171.28255214698865;4.41283930352645;1135252.9019151535;1309093.5479047527;1473746.87404381;338493.97212865646
S034;S;878541.0322535394;312723.2820436821;146908.16663300732;2003247.072825855;-0.07679969707545053;0.30379597617298565;0.8262855134241588;0.0935294456769353;6.041160840672258;10465.429454309755;191.4156587239619;2.8093240340539216;667193.9041014824;865052.0071991542;1064565.4337111183;397371.52960963594
S035;S;1024632.964295339;476282.8047995374;186854.1633062292;3065612.9325382514;0.29108341195398957;0.6788417174246013;0.49049084795497705;0.05573747014520642;3.8741956373179103;12680.525249891803;241.75756698756692;2.151312106945781;624398.8170421994;986695.6174319629;1341041.174262754;716642.3572205545
S036;S;359120.5869242717;180631.4774911304;85811.51407297132;966336.2526331758;0.31958611393925773;0.9723616587103606;1.3169741905532086;0.14904716779415278;8.494883466809465;4511.325331712054;214.20229790132424;1.9881395641128257;229433.37767667824;311100.0452881175;447174.53522483166;217741.15754815342
S037;S;1848613.518711742;609535.6884840457;248812.2010944194;4533115.271859261;-0.07881698935545378;0.2844273819163737;0.6969959788440513;0.07905759034281325;5.248089207729712;21844.72827221922;207.5152968427718;3.0328224477050103;1423163.8595858074;1829614.8866474377;2229083.37162688;805919.5120410726
S038;S;240122.85850437247;121822.37986226814;36107.87859452075;758427.4557040647;1.4252775476051722;1.108516767305384;1.0736049334924505;0.12241625453133285;7.30752745861257;3021.744858750919;250.98990522236593;1.971089866868915;158100.59680118458;212845.89895669167;297581.057088754;139480.46028756944
S039;S;113256.43470829503;29068.54507000889;54602.11363964152;206332.37061593065;-0.7495026089296268;0.32423466300060017;1.3160879056995656;0.14941116654345465;8.456082092321589;1312.2173590513303;157.23947651866072;3.8961851869616253;91540.55596639519;108354.44692093949;136556.57272567044;45016.016759275255
S040;S;375080.9321561752;153555.127341573;42790.435895421506;862711.5388423767;-0.39445135151723987;0.5144508841580081;1.1521887152756902;0.1317325804348159;7.65727545836915;4548.436257984838;189.67211804449835;2.4426467461541224;256115.69145642978;345847.29449505545;487646.7765289493;231531.08507251955
S041;S;1542695.0218399279;694557.5682976341;509021.0841230918;4558769.967487453;-0.42824692863528346;0.6125657231243787;1.044930579885329;0.11851679715943857;7.213023484935683;18986.665565094845;240.10376924046693;2.2211190148299513;924299.4821653757;1410471.4370744033;2091261.8188893022;1166962.3367239265
S042;S;903213.1454276718;153937.16981472637;411668.4207495029;1422653.5566815261;0.26387892503323096;-0.01412530576060581;1.117953876383902;0.12671607204251661;7.5801628576904205;10282.475360389499;138.35710826615937;5.867414260732148;819588.6040401345;897780.2189566575;996511.6855266228;176923.08148648834
S043;S;116545.12990026726;47689.95571793666;16683.293213862235;310773.6580174206;0.33962196609350714;0.6455949827881955;1.24464757698043;0.14114707049102562;8.160690782672207;1413.1934636574192;219.90878532166573;2.443808725459426;84001.44449797401;108744.70260194082;145938.3596712196;61936.915173245594
S044;S;1341622.7635640448;435717.35609431885;203687.2634722786;3148386.3815155476;0.6542126274255802;0.7029388858467389;1.1698285576786578;0.13241765584386778;7.839787235626673;15830.498790437285;198.88106011020895;3.0791125136489317;1030306.1580037097;1298751.75337595;1562258.7877783896;531952.6297746799
S045;S;321374.20698251313;202844.49757931085;7754.6362234128055;1084413.34261394;0.20169613333239012;0.7700233019584432;1.014248255741801;0.11721026953274831;6.890501349645622;4264.954001361943;254.2614392248194;1.5843378095915959;175806.44204250828;278835.3307339554;444925.7144440545;269119.27240154624
S046;S;628623.4094593175;203515.00381681096;92930.55107533095;1276539.4283386238;-0.208235570063676;-0.24919888647298508;1.0385721308021811;0.11749320917737388;7.203817946438117;7415.228286533896;172.15106251776874;3.0888307872630234;489489.573971258;650747.0978663841;765663.3824780473;276173.80850678927
S047;S;1046547.2650605355;370192.46129914856;275874.28018976975;2478072.1490688184;0.08444208970795453;0.7040902641034236;0.4019846278494134;0.04555621431107653;3.252209345003256;12458.008240523757;198.91399180553407;2.8270355949113504;756016.5323909986;986070.8054948554;1290547.9791644295;534531.4467734309
S048;S;578083.4644619836;189163.85904594063;96038.24577725063;1239744.6858487981;-0.17656553945210485;-0.016033361294597183;1.2483995113543562;0.14128992439056834;8.19864377499686;6826.045259579966;181.61975766405695;3.055993186952215;453872.27823348145;571565.8991189122;711059.6357572668;257187.35752378532
S049;S;1072372.048043761;448782.5370312523;178206.49528572726;2686980.5403768555;-0.06685446711056953;0.6230604119658936;0.5859368492725289;0.06614030970115127;4.557173452443891;13046.07015425511;205.96091455942914;2.3895137612475397;730150.4453232092;1016613.9276662413;1340132.3481267884;609981.9028035792
S050;S;633920.6844642389;280821.18047406006;157950.4056184853;1426008.9452121537;-1.0203392457784861;0.21492104627749337;1.1450135941705304;0.12957175684786293;7.725677459464106;7780.97506722534;183.26866914388685;2.257382022944652;354931.4890550066;629171.3685273738;851166.4526413113;496234.96358630474
S051;S;150176.82502371212;80274.37227985948;13126.823884109666;858873.3022543062;11.648550337233008;2.251569743740591;1.204561132190949;0.13687275455376732;7.960428348324432;1911.0263908143504;449.4303722767075;1.8707941371394676;97103.87346929984;128964.18753979297;187911.6485486722;90807.77507937237
S052;S;326475.6490654954;145307.57593584416;53522.885443233245;814600.1242157801;-0.4563346507148749;0.39225114986315085;0.6832640168194936;0.07744458345733729;5.166247331366339;4010.3870341104466;203.1225707861058;2.2467902789159466;212877.74731206824;316185.6346451588;425907.6031231903;213029.85581112205
S053;S;452860.5343808022;191156.1251774389;29201.09479624966;1363693.605640386;1.4672620312751086;0.9024055895814338;1.0795288392760154;0.12317324689889622;7.330424537225113;5516.44356411222;247.20521288607614;2.369061069638436;313150.7316919371;439592.85999764176;554805.6470658025;241654.9153738654
S054;S;392706.88994800125;84059.22410297261;151043.18904688206;657513.1917208458;-0.07754877129291016;-0.21999908708238608;0.8238931201504749;0.09330090022363355;6.024007302687389;4506.986663734569;145.88753878761617;4.671788184327457;338835.01657869073;400996.353619194;448963.3024459339;110128.28586724319
S055;S;210803.57641746663;88863.23450265003;32357.14537715159;557411.6037666688;0.09672835390521373;0.42907488983320513;1.2917870165065937;0.14650415418076745;8.364638261368242;2567.3502761380932;217.11552527423282;2.3722248868983065;153459.69336535473;203915.25726720836;261496.27362279393;108036.5802574392
S056;S;215043.8746927968;75594.66558500238;14483.582885682863;547275.3195366493;0.21756077538464114;0.38095596828695516;1.0963610174755376;0.1242928274261436;7.4733174068294845;2558.101210270984;213.93810273780193;2.8446964217467277;161901.5263088487;204794.13125867612;270189.6035504915;108288.07724164281
S057;S;650382.2616725251;101208.58563821221;266784.8556120446;979464.0366421394;1.0400253584335672;-0.6391490016685957;1.1727675592749798;0.13295976909121815;7.837610004383252;7386.762822823635;132.59719584007615;6.426157006061029;597321.7605844818;661183.0509169688;716979.1886927638;119657.42810828204
S058;S;928223.7411370463;292107.8283620058;192742.7663330839;2088587.1738121186;0.01393678666048892;-0.012807086496894467;1.2590522996579454;0.14265853396556696;8.23325279488597;10920.633631661673;191.25146436162618;3.177674991944103;759077.1625252691;931691.2866499573;1121778.81957168;362701.65704641084
S059;S;3454322.9983882788;866668.6408920165;1281358.3822168533;7325590.490603475;1.1150057064884225;0.5947642729399655;1.2112780264820595;0.1372250387571565;8.021927445726488;39967.653656784605;183.2879796625224;3.9857482264881834;2853996.446592874;3409111.3088170784;3970604.8772110194;1116608.4306181455
S060;S;1957508.7911624003;768894.702830672;224339.92363811596;6348018.239504264;2.3250661978504743;0.9400535202157156;1.024880623663589;0.11678877948300004;7.06927716194179;23602.07407612957;268.96018625432833;2.5458736858972584;1472957.9822163545;1851776.030323198;2356422.87375068;883464.8915343257
S061;S;320793.716850887;63143.541379991904;178161.6166348522;612555.8153397541;1.1360713547536143;0.8449641480040491;0.6711665432134571;0.07621376550746038;5.078986731954262;3669.1874403153624;166.94590431910603;5.080388426749468;277739.71196575003;311160.00454390305;354357.4152197933;76617.7032540433
S062;S;738184.1271382995;290154.7596860915;158649.09639179768;2343427.1365030897;2.79964081715167;1.296881271706776;1.1415159415517246;0.12952773420504712;7.682308657360535;8901.260701807336;263.2691272627566;2.544104835422709;538858.8114572603;685077.2129738929;874970.0535251657;336111.2420679054
S063;S;138633.32528534296;69263.3788270005;25778.354419235045;522019.7627610999;3.4422372680901248;1.5082873148055749;1.0909893151152041;0.12329335072393499;7.47667552281975;1739.18444530373;300.15204205091356;2.0015385855144046;94598.93420684259;124224.9829360387;166034.4913610646;71435.55715422201
S064;S;144960.01314889052;65888.15345419913;13247.724645499367;447294.5447114826;0.8611568038214781;0.7534788867271345;0.994027488999674;0.1130701413473941;6.926214640925539;1786.9754846068056;250.30815954920746;2.200092210045872;99226.57502884102;137410.96290304215;182190.76068350533;82964.18565466431
S065;S;1379953.2640390776;1176382.5288185414;5743.161764923277;7574472.243175557;6.643917377056063;2.5273277676851507;1.20953109920998;0.13795125637006944;7.943954535530759;20350.043987851917;372.20913368527283;1.1730480776733272;817031.5554273358;1090616.899311298;1448399.4899963243;631367.9345689885
S066;S;773419.8013644591;243935.59460409364;300444.21434372704;1846876.6941210814;0.03449067140125894;0.4369760063052073;1.2511224007546375;0.14177428290585248;8.19733880139113;9101.185763373483;202.9270407328232;3.170590182296749;592971.2144792313;749799.0770339547;942776.6054438457;349805.39096461446
S067;S;1947439.1760623108;716489.8304952601;687495.4416378821;4645667.483250065;0.4308899236606716;0.8857482346791589;1.0649898263377258;0.1204477733359553;7.34007726904705;23287.376234720057;199.49295431245955;2.718027658140214;1417794.0856510866;1790984.7813998363;2337755.8338239975;919961.7481729109
S068;S;1377606.9357282754;560963.3503412778;202040.49164467663;3359334.1187391267;-0.11144230180324266;0.5389199891472669;0.595286377887548;0.06722003320454675;4.617628055294775;16692.811880799283;201.24435252296604;2.4557877709660882;968026.7219395414;1312962.2847237007;1694249.6025435727;726222.8806040313
S069;S;444823.9083765545;191559.38418371085;45285.09451012775;1462174.881275102;3.758605220190643;1.4106880839923743;1.0217133759817927;0.11664125742398222;7.036882705984268;5435.253280965044;269.0168802980767;2.322120162747839;326731.146418541;426039.56067343033;526948.0709031615;200216.92448462057
S070;S;390443.47378134466;205527.85207409132;36173.28525432213;1014739.4106210088;0.04626267955387808;1.0173409536178621;1.288104572029791;0.14586433480946318;8.3656907961454;4951.754697474297;204.92521795124242;1.8997107683516907;238193.61570865798;311499.85034199;537594.2442302674;299400.62852160935
S071;S;192598.3928007331;134816.75377250422;17760.91941025976;972682.2465329481;5.786335021933377;2.3072504861369443;1.0303099677876904;0.11835045057875943;7.024991658120367;2638.355386311955;368.66991140743147;1.4285939055151275;114796.41326594049;157235.62009832854;208996.95470368862;94200.54143774814
S072;S;630599.4686008866;161929.2919847074;300394.1087736417;1082418.5746960691;-0.8264285762489312;0.22103877928832627;1.3190090240969268;0.1497343941955861;8.468931640695208;7306.5029642813115;148.14454739669551;3.8942890496948532;485171.05838085583;635073.3499225404;750019.4651671902;264848.40678633435
S073;S;1030608.717672594;376844.3495981615;239220.904558051;3200939.502806692;0.9000131267907907;0.6192449670824043;1.230341856119356;0.1393932890337932;8.107113913841989;12314.957794771499;259.92289670417705;2.7348392480119648;724007.8356616345;1014894.0604961391;1279033.4497836174;555025.614121983
S074;S;93451.42484387622;49289.301487931385;6799.853101163973;290943.74131614686;-0.2866336848426614;0.5432697296228458;0.812825265120666;0.0933124679956784;5.862509591227574;1185.693690321986;245.37850179259908;1.895977869898563;53119.31937456753;87089.65402661925;127818.64807866578;74699.32870409824
S075;S;401329.20676596503;186555.3846845497;116354.14063398182;985238.2534569664;-0.1827709124677499;0.7713932097082492;1.2947487403707898;0.14657069452087293;8.39763161860171;4966.741322538597;198.36713641317485;2.1512603747384764;258620.2884789829;353032.7781676493;518323.34157313214;259703.05309414925
S076;S;962729.9164202791;345812.6386096075;80246.39201120421;2561136.626591769;0.5128755652441144;0.45170849265005886;0.5252131079832412;0.0595512980359903;4.124237729646246;11480.106948136301;223.09344661702372;2.783963941546734;743434.3026669561;941484.2461779378;1166798.583789507;423364.28112255083
S077;S;101451.42579796554;48771.17929954274;10061.111768378232;304546.65256263857;1.1012552245654552;0.8573994824098201;0.9439618169175149;0.1072786103653211;6.6688439718365755;1263.2681081969254;241.0783986285547;2.0801511723731623;66070.61474368705;96815.40125737696;128543.49234622534;62472.87760253828
S078;S;120051.19205341015;48277.35561007144;18496.86325262;303983.85423599166;-0.15917819131507693;0.44776925130523815;0.9355544930899659;0.105966817259666;6.65071862644083;1452.1326181945099;209.33615182747292;2.4866977599818147;85648.68932498507;112815.6387819197;154573.52891538764;68924.83959040257
S079;S;1736545.7033021639;622902.5830172919;413336.3000031027;4409430.658996445;0.6040682694384563;0.6533205786455941;0.8905252176015112;0.1007944832690387;6.408026111722684;20704.222082431428;212.97253485017765;2.7878287081271536;1317514.5487732417;1668086.0541650793;2092870.0520396105;775355.5032663688
S080;S;2708921.7599651115;533944.7352601716;1443178.5002205055;4139075.523322834;-0.9135793973239164;-0.259516045265812;1.3246743250101916;0.15026738056364392;8.500866269340927;30985.80580606957;133.57972838363503;5.073412248638717;2250803.977060724;2804107.4881855;3124286.305102353;873482.3280416289
S081;S;1864081.3885210576;511472.7689930235;539593.5139244606;4246785.610413331;0.4210923117528056;0.3414526442034574;1.1435999796046246;0.1296764525477857;7.698851158272921;21692.851950576307;195.76889290946863;3.6445369167766657;1511046.650187097;1831666.0150527065;2196023.024679328;684976.3744922308
S082;S;1412581.5277970873;569880.1955770616;277181.27160888084;2995450.0847566305;-1.0976518387961123;0.3003574968010578;1.1860626708698174;0.13440401147567635;7.903924176756279;17094.160661272985;175.23235823697718;2.4787341949419823;910479.7687813037;1275108.5996523327;1923777.3536487573;1013297.5848674537
S083;S;56659.85257264184;18984.749926172553;9875.530799699789;110906.20149799914;-0.2755866550169155;0.10262150239946236;0.6194999489873747;0.07025287423118043;4.754550405532787;670.6100481571036;165.3810613228646;2.984492963719793;43699.64718528449;56077.3133923524;69984.54585107273;26284.89866578824
S084;S;180757.91836912138;97464.67693683071;1240.5771164111452;481937.1788094232;-0.19347686590278768;0.1836262148343927;1.1036017537119556;0.12694076823691233;7.369742949693341;2304.6549188882927;209.11468127380107;1.8545992666273865;118680.34176873253;178653.65826783987;246483.94762574675;127803.60585701422
S085;S;999500.0091972776;309429.65558097337;239695.88063782122;1957643.9573281314;-0.4701050599831813;0.35739249713600096;0.6611964119298991;0.07492107493594131;5.028059666508897;11742.123037079964;166.7197619328437;3.2301364499813516;757683.3288165831;970608.5263346338;1217129.7495639666;459446.4207473835
S086;S;120633.51169542084;56447.467724275186;17598.703159610493;288661.6106246706;-0.5283135712424385;0.472344740895755;0.5202735332282565;0.058715608956596985;4.11150553230036;1494.6908880897658;193.12462056524865;2.137093417275519;75940.1945069948;112828.19895519078;159880.47094311763;83940.27643612283
S087;S;1502262.6357377076;358624.54085778794;435370.5581336509;2726530.9203772834;0.5463166555623395;0.433536619017721;1.3892907792216083;0.15747744942859201;8.772654561115042;17332.881740367786;157.30395910030765;4.188956595509251;1268425.7703518432;1458698.4990958024;1713446.9809541134;445021.2106022702
S088;S;340670.70321508497;125794.82330322843;124152.27973737191;826571.505971003;0.09997183758026962;0.7714774894271352;1.3020531420158072;0.14741867633972255;8.42718767126636;4075.497614514472;202.81486683423694;2.708145647566897;244876.8662681486;316070.4232379816;430349.7047059011;185472.8384377525
S089;S;334495.8429999172;143216.34588169592;44795.194248040905;830322.5356591346;-0.09469325819604313;0.7546500055203956;1.0867169287732814;0.1242633907447857;7.3450006727989825;4083.48629129266;203.33667763980407;2.3355982233775747;224975.47512141088;293558.54709949356;440422.6080434439;215447.132922033
S090;S;354669.5967980412;170445.94680747346;51956.87317308533;1025525.0640162764;0.5309978128053912;0.9343446182787503;0.6198487113589766;0.07027042547286172;4.758516425082868;4416.056455610728;232.22643875245683;2.0808332696737977;230026.27273334778;321412.0855381107;444646.03594979184;214619.76321644406
S091;S;1586043.6711746491;778536.2911170415;186068.1659627725;4338397.218379521;0.6132361639862087;0.7466195613963604;1.227980925091197;0.13926772190105005;8.085796691101741;19828.144778892536;218.79995666552895;2.0372122523652667;949727.1680294687;1615085.615364862;1961926.475487462;1012199.3074579933
S092;S;581682.8728672873;186386.0424062962;175350.6395965796;1399497.1526275494;-0.10997500290493889;0.3454924514594396;1.0821099476556046;0.12258533580530351;7.410199826039381;6854.871233001803;204.1609689019203;3.120849959351021;435935.7935435759;577966.7580397725;696191.1213098018;260255.3277662259
S093;S;2048246.7518971197;755957.480842355;469862.9631727976;5900539.342525678;2.9211511903167153;1.3425010966788857;1.0687801422287018;0.12143568378220176;7.316506222840802;24502.05992856314;240.81809283500922;2.7094734873379136;1600057.5352432034;1928929.5735040677;2287562.026917565;687504.4916743618
S094;S;751552.7919747019;107934.82971027282;373027.9563031203;1129871.8742582828;0.7595033614360207;-0.5460929146415684;1.116983813170278;0.1266152516414766;7.574783810730276;8520.840702109406;132.60098548475077;6.9630238356986265;698447.0723798005;760550.080934566;821062.2610485106;122615.18866871006
S095;S;362723.24691395334;95655.21278401265;171534.06800930918;721803.3202692418;0.2220815750908698;0.5712790419321808;0.9347090865495866;0.10587297058873334;6.645975916703741;4209.831266543253;171.45659162295212;3.7919862008249816;296726.76736788894;349183.3204525927;425615.43348264636;128888.66611475742
S096;S;110560.83598258063;61410.94176284827;14977.329691944207;364813.2246112677;2.1123340148301573;1.4174231510446123;1.0380016867399393;0.11746932422538088;7.19780940388519;1419.3251590009872;257.0328738962443;1.8003442515103478;69395.16745098928;95323.06681853214;130620.26623725562;61225.098786266346
