name;class;SG_average_delta;SG_std_delta;SG_min_delta;SG_peak_delta;SG_kurtosis_delta;SG_skewness_delta;SG_centroid_delta;SG_sbe_delta;SG_sbw_delta;SG_rms_delta;SG_crest_factor_delta;SG_var_coef_delta;SG_Q1_delta;SG_Q2_delta;SG_Q3_delta;SG_interquatile_range_delta
F095;F;80572.73105528124;51497.32044043354;7729.19906610915;243250.3852828928;-0.2386722716278662;0.7611034376573181;0.19268320304453954;0.14206238113991743;0.19236233802297903;1517.649233031718;160.28103199905152;1.5646004562213862;39875.278627977445;70987.11195821626;110289.62508894567;70414.34646096823
F096;F;61042.41088594779;37519.85112882729;5107.852295465728;177888.33483462967;0.43075258398061145;1.0515339527402767;0.1383090338522219;0.10197313710664363;0.15128433865654678;1137.1796784291848;156.42940004023933;1.6269363829924053;32788.69917365461;51706.14075013265;76984.81656985551;44196.1173962009
F097;F;139602.9221424431;58518.655276766156;30054.807437768402;361732.2023913963;0.2434287115106466;0.6601544267513795;0.16465333082112935;0.12139638468466422;0.17239364808199292;2402.423675772413;150.56969594469814;2.3856139803996843;91259.04689755707;131625.8922553376;175556.0836500615;84297.03675250444
F098;F;109923.93808402207;111918.0822632711;3069.1471275439244;576024.5397117354;1.152281057658783;1.3855853580631012;0.16385322865940125;0.12080648158748551;0.17178637930495533;2489.723427600269;231.36085451344258;0.9821821091022798;27730.96585325885;60482.513431214924;169838.66094663445;142107.6950933756
F099;F;10144.462495277483;5413.6069636840275;1222.5052243108494;34557.818748045225;2.5040005493399056;1.2025686126293014;0.13236075038442205;0.09758755860380175;0.14619554428289136;182.49409753771667;189.36403540888793;1.873882341907963;6239.212314710974;9472.986730389403;12998.393423391828;6759.181108680854
F100;F;43870.85202253686;15609.33435733778;9968.243244025773;95026.96589163414;0.19595624156439362;0.5914898535669376;0.19036592464546306;0.14035388718748498;0.19080659762663568;739.0345285052962;128.582579333373;2.8105523924480256;32584.74996265345;41674.090924566844;52646.31985181726;20061.569889163806
S001;S;1553182.4173558694;717235.8649091675;191970.01707145694;4884547.121289657;0.6979297509541427;0.6739322923908494;0.06769623990778866;0.04991140319219484;0.08288148537349964;27151.978777064898;179.89654313576597;2.1655113657103136;1031289.326840067;1491211.7169930446;1960089.0974405373;928799.7706004702
S002;S;1596974.5788323549;1367221.7353227157;81637.76585421935;7921829.424689214;3.5897297674796294;1.681923950260448;0.06382044090054644;0.04705383581170407;0.07860701415351959;33365.47892090068;237.42591687262882;1.168043586182024;545096.5899324086;1207089.3922043866;2190764.879813031;1645668.2898806222
S003;S;568704.8045328262;263589.89989848377;23913.84424133972;1625249.1255964837;0.650794438624799;0.6551098349395313;0.04127566585231055;0.030431917683864697;0.052627831558009396;9948.289348628407;163.36970796095315;2.1575364031469;381894.78546213784;556624.8073054679;713905.8489052751;332011.0634431373
S004;S;47362.46069841529;37371.96374679212;161.14590996238763;204181.18144311002;0.7742356313268739;1.0405512037287952;0.01884323107652335;0.013892826322187595;0.024852402449285216;957.5191440694898;213.23979025143336;1.2673259831704915;17334.449033278044;37328.060906210136;70132.84198341882;52798.392950140784
S005;S;742824.1723494852;422391.8229567085;57528.02237632261;2047348.494881383;0.07956792388273826;0.6922467077482218;0.06663617269711783;0.04912983183705479;0.08171791124672131;13562.084158872474;150.96119968714274;1.758613997661641;408972.7719489338;696661.7882764116;982566.4231021728;573593.651153239
S006;S;68843.5441436335;71814.79616748937;7562.59443626499;496766.2623291719;12.502343396666102;3.2481272016133675;0.04368509215288519;0.0322083508759248;0.05549601058436848;1578.8908614439597;314.6298927050974;0.9586261859335198;28922.625770281295;46764.47559064216;77517.97805625726;48595.35228597596
S007;S;721922.9873202933;476528.1468839882;88262.53886292077;2157470.4724409813;-0.46656765347045726;0.7053500901450992;0.11670189307383418;0.0860425223976198;0.1322192377882383;13728.675925541753;157.15065925819385;1.514963999589403;318213.22204611974;612654.6841962083;1040476.8105500141;722263.5885038944
S008;S;138469.59213358266;78127.29078564259;8301.133042850766;672729.2267388387;4.626113667477934;1.516785873286479;0.008472077658218993;0.006246333392385411;0.011347813342782023;2523.32701446937;266.60405998954786;1.772358810105177;84248.78637949523;126599.53253019183;173959.09604767914;89710.30966818391
S009;S;110378.20868436461;76586.52288501666;7503.181384779576;499767.1151936039;1.2963463674957278;1.113388417301942;0.01009772432542953;0.007444897837998845;0.013492658539807264;2132.2074062272536;234.38954096773176;1.4412223525290626;51679.75760290034;91749.41796654894;155400.80003428645;103721.04243138611
S010;S;368505.88864950585;213825.64622185242;3797.17027414299;1509676.9899803721;1.4517705866308237;0.9153331710409104;0.012892680977981089;0.009505576667136565;0.017155843400065297;6761.835355001622;223.2643817427007;1.7233942474195385;206518.74695856526;341314.84325756924;487201.42043580144;280682.6734772362
S011;S;286422.81484577054;185148.12812687372;8785.976151688586;1214923.8006249112;2.6786910168194913;1.5271731622833458;0.02257527178814639;0.01664440290814318;0.02960867296487007;5412.874339747709;224.4507676270087;1.5469927659732958;161922.54274624013;239282.00821871252;356443.33021925564;194520.78747301552
S012;S;493217.135059933;636727.9999636204;6744.5818286716285;5277906.449205667;16.641294599858814;3.674515591943764;0.02142200929190783;0.0157941200931064;0.028144716693334116;12782.679641007797;412.89515167647215;0.7746119773091698;183948.69461626734;300028.5006511543;508864.06865600764;324915.3740397403
S013;S;69517.93215507141;82235.00458313202;151.82912994673853;658301.3464878295;7.4226106738809285;2.410230401253679;0.002440533662426344;0.0017993681745900117;0.0032982627546481566;1709.0173403150295;385.19290059776824;0.8453569438887205;16736.845947303067;41750.09597040588;89057.66347511012;72320.81752780706
S014;S;287369.81171827123;209811.91221440388;17143.449055360434;1478222.2354595657;4.542008878819065;1.8727459064192287;0.12658221924039076;0.09332713589522501;0.1411362937576985;5647.1041417190545;261.7664201619584;1.3696544142098663;142290.67195242166;230597.91428413097;353483.49569601886;211192.8237435972
S015;S;787902.6131588466;328054.327424493;76983.09090037126;1896799.4598921523;0.12179265992971278;0.3750447185896811;0.16708998367015537;0.12319289159483833;0.17423014902943226;13545.428458786722;140.03244457444433;2.401744306635294;596011.6899334629;751230.0763595512;1009565.0425930723;413553.3526596094
S016;S;232016.1529481087;153013.09362919044;38400.01060503733;953768.8486276964;2.709684548307864;1.4222250453192937;0.1963162721469519;0.14474098747082448;0.19476745293835465;4411.015009417187;216.22434895176536;1.5163156789076695;109912.87190745289;174034.6296937529;335492.58186763583;225579.70996018295
S017;S;1986162.4537384978;1715297.7191894439;20939.423826817347;9435616.277136793;2.8267846944429715;1.6124184251551505;0.05887888657910076;0.04341050332426068;0.07307613546900904;41650.723405794015;226.54147408695928;1.1579112077855789;693424.1446776957;1525911.2819998134;2642873.755401523;1949449.610723827
S018;S;324378.2306661968;125754.0953713087;24524.24879612072;705156.2713398354;-0.5402387337757508;-0.03433751508489645;0.14450299794805962;0.10653985218219934;0.15645591848817417;5521.5476472957625;127.7098951930974;2.5794645471260336;222911.24281833606;336685.5381730179;413170.71969051263;190259.47687217657
S019;S;1163102.850873514;589088.6069792173;40056.408015072455;3679712.1520957886;-0.16318464328020799;0.3661846849394699;0.05757527458829495;0.04244937012442689;0.07160185567763917;20692.261349204466;177.83035357985457;1.974410703404671;702129.3958072274;1155362.287377317;1574589.2205701754;872459.8247629481
S020;S;35363.15194091287;21002.983932956726;2659.34620506348;152622.41501393713;2.9703356446283626;1.4234087400712045;0.009589918551482092;0.007070500400839282;0.012823793421628853;652.7750970093747;233.80551083085402;1.6837203729620036;20130.454782336274;30875.59444798068;45356.66925315891;25226.214470822633
S021;S;150295.81241354474;69151.14753609702;10647.540018560889;422077.3504515368;0.5158271091318447;0.5954144927510167;0.09591883855983382;0.07071949389815523;0.11234722057468287;2625.716283926966;160.7475084171268;2.1734391657794263;101944.08518052279;141677.93036214844;194231.7502007731;92287.66502025031
S022;S;214053.4949020109;103120.37928927502;6393.564509913585;715230.8514449988;1.5872499012030028;0.596456950106533;0.05668197689252673;0.041790755384156573;0.07058793371339836;3770.9185253821556;189.67019484265182;2.0757632620953075;155119.26902435653;206080.66651683586;274984.19052254176;119864.92149818523
S023;S;347309.2248711272;220148.30020569125;12109.768847626092;1165198.3603439238;0.34471933167071755;0.8708946234514692;0.0754752797733025;0.055646770410591094;0.09129320180637769;6526.230194001567;178.5408000800966;1.5776148375736976;182922.37810853784;295172.06011697504;481404.1640271856;298481.7859186478
S024;S;331277.20095102646;214506.64990901592;19623.995868389484;1662435.223812778;5.523880518719139;1.818384330995452;0.03884955697993035;0.02864318468654504;0.04971740143774599;6263.678969908156;265.4087528750143;1.5443679768974032;193211.6717486882;288369.345553529;418099.83564154204;224888.16389285383
S025;S;1571505.455638999;752886.2847107496;22690.88420535793;3946691.080181118;-0.1209165233672791;-0.24041215101416186;0.11694777334674157;0.08622380616544507;0.13244525493826056;27655.979237937747;142.70661133441808;2.087307854522484;1138072.7606955366;1632630.5944247367;2097621.9867436923;959549.2260481557
S026;S;35115.33552221329;28906.84782658335;400.62303545582665;179455.80496981434;3.0264079840616525;1.698134417725312;0.007186757121471773;0.0052986862021104034;0.009644575529926175;721.8595912975929;248.60209261364807;1.214775672978099;15545.84294843441;27010.102078222135;44468.858574131256;28923.015625696848
S027;S;1008394.4445782455;732460.0492399392;19835.953096777823;4278027.7538399305;1.426478374273195;1.1668639146691886;0.03613632778837153;0.026642762265489058;0.0464358403713066;19780.64264815518;216.273446213787;1.3767227927647911;423030.04624198226;820627.7769508965;1470258.4165221357;1047228.3702801535
S028;S;1227866.31453795;756449.1027887155;15861.862480027525;3743993.3107085354;-0.7485260538388139;0.2659094090155577;0.05452977974440612;0.040203973315384965;0.06813282654862209;22888.795513793597;163.5731905793065;1.6231975291018443;554141.2354103862;1224192.0568352176;1835471.1975447536;1281329.9621343673
S029;S;671934.0280559505;291896.5797041408;101985.96675502784;1461170.6532167133;-0.7498393696025878;0.38867006230469875;0.17548455533948468;0.12938208100601367;0.1804092786659631;11627.06552493042;125.66977025146312;2.301959237538879;435770.1431958538;626232.570985585;899133.862095154;463363.7188993002
S030;S;418837.80301402387;278175.97609139764;53569.869457486726;2911184.151602647;9.367547128447402;2.0264331367327038;0.019561489373128634;0.014422387188298283;0.025772013224049855;7979.933569605636;364.81308098740425;1.5056577095514903;215033.07685568603;356915.38191646204;533719.3294124054;318686.25255671935
S031;S;141883.27434200465;89892.98992004727;8913.634851709448;535358.3524198795;0.8895274222767422;1.0614322452221225;0.017562329596942504;0.012948437235232072;0.023207404487798032;2665.745635302549;200.82874574757355;1.5783574944853724;73345.85486704748;117920.26806531586;194852.88424751363;121507.02938046615
S032;S;191629.37634086597;70269.31725025245;43873.23649236041;448471.99300423684;0.026092564414752495;0.6041730975776612;0.13215846211518004;0.09743841455413309;0.14602036652663938;3239.3827670153005;138.443655862703;2.7270704176391796;137685.97008831296;182442.42705352211;236990.2328917052;99304.26280339225
S033;S;756932.951869582;490465.76205963164;43785.40875634234;2536033.124191936;0.29035179258915367;0.8169740228347988;0.061456369544999154;0.04531084212752659;0.07597236561514711;14314.778586817389;177.1618826523375;1.5432941714238408;362727.0083796471;676734.965582574;1073921.0803020597;711194.0719224126
S034;S;453144.93517843576;305141.49184653;13724.527326429417;2062538.2083561204;2.558798626710458;1.3656911100724685;0.0327158503066205;0.02412089648780268;0.04225859142501803;8670.452187723295;237.88127351379882;1.4850321810917266;246671.74500683683;390428.6536821715;581825.1529794413;335153.4079726045
S035;S;977919.2982569409;716343.922146566;21280.69823694238;3965973.303635253;0.8011686257601136;1.043902078227422;0.03607586202657861;0.02659818178331929;0.04636238733603364;19239.147018773798;206.1408075818126;1.3651533404883915;401646.8397616216;771475.0021042749;1437586.4376613058;1035939.5978996842
S036;S;69217.233796667;49502.4496718731;570.295389704547;308312.7995934364;2.1302831531962854;1.4011136747330237;0.01948195055010784;0.014363744429547855;0.02567027637394586;1350.5776334869695;228.2821749368257;1.398258758010428;34204.60354836012;58442.09998636463;89713.56606501495;55508.96251665483
S037;S;1851913.7113653491;789048.9066602499;6920.379869313487;5041382.151464002;0.38388950651451514;0.4276697760078082;0.05370972976715509;0.03959936299865129;0.06719278059727814;31948.40996995374;157.79759168626012;2.3470201856103063;1292812.8945974233;1787790.1704514655;2371077.799156852;1078264.9045594288
S038;S;312930.8281604021;223821.8474683099;13848.063182463626;1316496.2131960317;4.449989195388749;1.7950513561391646;0.10819039444236415;0.07976712452406319;0.12426503900875759;6106.154194513473;215.60153433055055;1.398124587478927;162852.78313260328;278216.1263816563;393478.4242168108;230625.6410842075
S039;S;19834.142504354302;14351.736746170303;224.62816070576645;94643.60898812748;2.37878674185653;1.3736042048969024;0.017744688159202028;0.013082887416495936;0.0234419911644867;388.5533320114904;243.57945535602474;1.3820029488519536;9267.43146620158;17049.694884174685;26402.887416253943;17135.45595005236
S040;S;789538.003365263;313271.0901510271;176390.20704635134;1514952.8468827992;-0.9755615172453793;0.12790378458022533;0.1880511628079819;0.1386472486574603;0.18923561729507116;13481.109412920296;112.37597741257618;2.5203027926535735;505956.4076249604;784056.0944067482;1037877.2791179676;531920.8714930072
S041;S;2252616.3882850944;1557760.6433914646;73499.70174380144;7206487.162755859;-0.2688230758427732;0.7617145524697909;0.11736046984160389;0.08652808098453602;0.1328241390291179;43467.17344702265;165.7914833486712;1.4460606626836012;1060867.964834009;1752808.683881165;3290644.0754487277;2229776.110614719
S042;S;130576.80402866275;121881.27396829748;1305.550442558309;660876.9777174875;2.108286612779014;1.5361932461938603;0.012423451214518069;0.009159620733012571;0.016543005727123493;2834.8917542040563;233.1224734550896;1.0713442662457489;42487.00461848812;84733.84516896203;184795.3209279715;142308.31630948337
S043;S;76018.66645902766;49841.05423276197;5848.150027533907;313187.5747404971;1.107961256660385;1.0575901684647242;0.0624356672109361;0.046032863331604286;0.07706627224627823;1442.6892340367497;217.08595818946776;1.5252218804203863;36521.86485016897;63408.31375239569;106891.67189848036;70369.8070483114
S044;S;732159.8276258309;484708.71235932916;72998.26054638848;2870107.137889388;1.8817112463301502;1.2055263535414262;0.049006777394561364;0.036131948081929925;0.0617527188419479;13935.805947706152;205.95200224941496;1.5105150969167205;360732.84357718716;660696.5831395204;989100.7239243649;628367.8803471777
S045;S;749575.7593373227;414591.28905331396;156895.50400423957;2035679.1745713924;-0.4136109845816116;0.6999354392504297;0.18539796027949745;0.13669108297779894;0.18741406157611393;13594.984961634062;149.73750837652358;1.8079872373800205;398349.03068520234;654537.8393420201;1045544.5697430935;647195.5390578911
S046;S;225159.15278570962;144361.14578955816;11978.23881464914;961269.2527677075;1.2457094218331992;1.1201721301460683;0.028539515365610692;0.02104174855594821;0.03709707807668616;4244.919455429786;226.45170605961044;1.5596935834378485;116942.65615070902;187211.96545664698;305053.75347240956;188111.09732170054
S047;S;809080.1175443922;416154.5271033966;81141.03080460304;2441250.5843994496;0.26147783702068583;0.7386541602998752;0.0238844409753527;0.017609633343961442;0.03126425170962772;14439.967162217472;169.06205928134253;1.9441819440867705;494215.24412594887;734648.4846754826;1075520.3191938568;581305.0750679079
S048;S;176889.75201755285;128078.43562438;7168.351743709689;715226.372579564;1.2686997504670483;1.1942610386117811;0.029319603347609;0.02161689550425639;0.0380663070827547;3466.0668859151037;206.35100132833455;1.3811048765174136;82205.26650513712;147924.89696657174;234970.95337562618;152765.68687048907
S049;S;548506.553709427;428653.67984555673;3585.2047906135244;3790512.0400329814;3.640716321321368;1.27646274926843;0.022942319925462588;0.01691502189078516;0.03007351690303733;11048.364214463985;343.08355213983856;1.279603044366849;194548.87323044264;443813.7287728218;832135.6961556693;637586.8229252266
S050;S;80794.19363029361;56706.07163310238;348.7156011869482;416652.64168194676;2.6056105587174603;1.411149461065818;0.011199286300241295;0.008257062648642854;0.01494009459561315;1566.5971951641545;265.9602883039045;1.4247891152299412;39682.57960838453;66258.93358983062;106638.47061256463;66955.8910041801
S051;S;171972.93802319004;171191.84500670942;11429.166647232416;1660382.3139439323;18.028858060571018;3.5183605045067443;0.10629405415111841;0.07836898180602013;0.12245820940721927;3851.1779482648326;431.136222799579;1.0045626765483484;79274.88282021806;119869.21007528862;198680.36505019414;119405.48222997609
S052;S;298595.01606504514;170513.32999347817;16862.55013573493;1017746.9911154117;1.4048490423108442;1.1079453922580595;0.048034976274967285;0.03541545396691325;0.060618187578500404;5457.271149030677;186.49375545435092;1.7511535085055572;167500.00107927207;264674.739640836;389996.0627781759;222496.06169890385
S053;S;806369.7696516659;366409.70103120076;179217.83715862292;2133401.331077448;1.0545868520558814;0.9076204421091251;0.1487376531763838;0.10966199877067635;0.15991732358291658;14057.17252329165;151.7660345665223;2.200732588089968;553704.749550059;767885.5887803149;994644.2130358566;440939.46348579763
S054;S;58035.071327355276;59465.84609687273;1704.0965328852599;436641.8425895784;4.801464360643839;2.0037614505332777;0.009350667355215104;0.006894104149919551;0.012508305947280222;1318.7522111660928;331.1022638615957;0.9759395541570761;18102.57751063074;35730.41365324284;77679.91797498665;59577.340464355904
S055;S;165950.36367839927;93610.26305177843;8450.588833172775;496615.44437374454;0.16864022949333668;0.7492882089395528;0.078214080682344;0.05766604646817599;0.09420184128519814;3023.9349376612035;164.22821740928094;1.7727795892060203;97172.31633202356;148328.2587963621;223615.4557256673;126443.13939364374
S056;S;212985.14645122227;83830.22396200514;19130.346864568426;472855.9727769919;-0.10546257040708307;0.45582666694663326;0.08348396734312614;0.06155145337204163;0.09972149462279555;3632.7012889172233;130.1664891136516;2.540672521020041;155971.44601218242;198601.2353205451;268867.52686235204;112896.08085016962
S057;S;102386.04273813064;104420.96540894084;2039.9302160121504;513330.1867604071;1.7615473983480587;1.521187280083912;0.014194728612591693;0.010465556491053145;0.01885183771156048;2321.0047205843207;221.16723081509912;0.9805123170156406;26990.865877267595;62849.01296582392;144104.58715338312;117113.72127611552
S058;S;740569.0080585858;369933.6895774657;61853.90591203885;2174341.4767511874;-0.09786173000046361;0.5399850145814667;0.07718721824832933;0.056908956487449765;0.09311451765345592;13138.41628446128;165.49494472349508;2.00189663424398;453886.0296436712;705192.3425777553;991208.6811124667;537322.6514687955
S059;S;1613438.5774632667;1141319.5818634771;19548.979637224977;5719852.245534111;0.11567674605259581;0.7406278547155962;0.043466795765784765;0.032047404285585224;0.05523706209104019;31366.021626000787;182.35823190253282;1.4136606460645689;565793.6036486824;1520667.4036438651;2312192.6948803104;1746399.091231628
S060;S;3142013.9810284344;1223846.6305854716;161918.772503123;7818501.606319639;0.27232251996236734;0.29544493097344016;0.12712772746727333;0.09372933077478822;0.1416187967941541;53516.28776328858;146.095738944042;2.567326577126202;2321740.7982748346;3034737.4637907236;4000827.632928693;1679086.8346538586
S061;S;80913.77479351102;83370.84885468762;1502.8763030315872;475981.9663528674;3.999292074079553;1.9859189162120963;0.013036613800363988;0.009611696137587642;0.017343652892908356;1843.8909543156558;258.1399758151772;0.9705283789846114;25411.32491742819;49649.947295338054;99887.67435376425;74476.34943633605
S062;S;425205.0409247059;467589.47513796634;5800.89518657826;3317389.306908571;15.24016710587782;3.5956876596904754;0.0505977543714777;0.037304951094690085;0.06360239744794316;10030.673913832368;330.72446930349;0.909355457154474;184834.4511863715;306681.01345533127;477339.1960742303;292504.7448878588
S063;S;61232.202885847175;38569.96356885981;9636.073272129253;217973.01965453787;1.4688668625157515;1.3774684942638769;0.03693062611826119;0.027228386286143838;0.04739944059747748;1148.5424735686147;189.78228900606348;1.5875618543566414;32887.66814963224;48208.13233168306;77720.5003180492;44832.832168416964
S064;S;193762.5957770635;94110.92926140733;32980.93933104292;614100.8539935341;0.8657538594556176;1.0232921374404493;0.10249541331071753;0.07556830196285838;0.11880066067673727;3418.751467149061;179.62722938314096;2.0588745355904265;127768.48587906366;172402.7225988704;238995.45716832875;111226.97128926509
S065;S;1833978.6026214093;2676935.562111682;88181.30002632427;13099468.613714475;5.753430845145493;2.6647080908696976;0.12433411807872699;0.09166964526281351;0.13913703397397728;51500.070965619234;254.35826335966618;0.6851037539262574;619629.9201049337;993391.896632408;1410522.4158641926;790892.495759259
S066;S;436058.6432565558;274125.66295962123;46509.68582507728;1500435.6654709328;1.4369185390204873;1.2137915592624744;0.054207807670043615;0.039966588225134395;0.06776404258913524;8174.6061837803145;183.54837306389507;1.5907253576648432;235495.59375023204;378546.2752707356;561174.8024805911;325679.2087303591
S067;S;915763.0038444134;633885.0773846708;657.8316742323142;3417164.638819563;0.70011760494803;1.0074444262669537;0.038410745791663044;0.028319655903075107;0.049188586441548006;17676.29566249351;193.31904738786884;1.444683013556235;398681.5054210624;791816.640134627;1301738.116981968;903056.6115609056
S068;S;709624.8975142086;490350.8598438025;10942.786931297122;3880396.6080327416;0.9460374903853079;0.8027151365386421;0.023482104602986727;0.017312996884870115;0.030756166980446937;13689.719808810189;283.4533257236912;1.4471778386199916;302177.697681233;556880.1255079433;1092000.6611484264;789822.9634671933
S069;S;827981.4786015108;400633.94651454606;154242.90013105687;2273028.766194249;1.5190577395320224;1.0707053746294553;0.14723784925269187;0.10855621625680871;0.1586982560035681;14598.409975243228;155.70385884825635;2.066678287760742;549394.3642887712;794550.9793895239;1016262.7982045275;466868.4339157563
S070;S;147319.40393724575;46590.873277903156;52552.45475326269;355858.7356292236;1.652498114875054;1.0718791184516627;0.03732378444172237;0.027518255910030893;0.0478755035156473;2452.2500976380793;145.1151886881253;3.1619798808775608;119036.89225446478;139668.06357801054;166063.14997310116;47026.25771863638
S071;S;372233.5950490547;349282.85658549424;8789.466854131964;1690987.978846352;2.3796875741035475;1.835671818547654;0.1551199283759115;0.1143675527453296;0.16502107127877838;8101.31629674872;208.73002817147034;1.0657081732780171;163843.93801400898;260217.43331770555;368047.9632467883;204204.02523277933
S072;S;84742.67858312679;74409.71457429997;409.0846123380897;404326.24210086564;0.9374079010845864;1.0913827415727775;0.013645986221223316;0.010060977111437037;0.01813788250943471;1789.8487332108007;225.89967218936252;1.1388657928328578;22531.832622303562;66084.12085965878;128161.37851901876;105629.5458967152
S073;S;941066.9673314502;431981.9481870751;157910.93652862057;2784338.7602358484;0.35848826062243777;0.6301509972301969;0.08631839469538137;0.06364123334490418;0.1026485181594318;16434.094318243875;169.42453330968706;2.1784867892764574;621975.6173334888;898961.0351129512;1203114.9815722362;581139.3642387474
S074;S;241147.5921273522;122478.19002889552;18244.85717304964;613100.6729891554;-0.5280459139513627;0.24241168554375023;0.16329445976808582;0.12039450982267715;0.1713610365653635;4292.605915640983;142.82715092834363;1.9689023169795352;145213.26159195765;235095.11438466317;320552.91499739053;175339.65340543288
S075;S;93367.19366019152;51686.71619234718;8800.391001344691;382559.82147305366;2.2715403258420954;1.3067870167153735;0.023124665333228343;0.017049462373441782;0.030304250881629087;1693.7393596180546;225.866996182531;1.8064059885858181;54968.76887614686;81510.31830475054;117921.73629676207;62952.96742061521
S076;S;956686.7204724448;423367.7779260445;21342.65249649522;2275119.95127106;-0.2486110754632973;0.2607087162424551;0.04013204422074066;0.02958874293102243;0.05125871341005292;16603.918663707744;137.02307252588128;2.259706029492784;644762.2158579944;935345.7354346716;1240129.229652159;595367.0137941645
S077;S;135176.04188917272;86128.67257828513;7164.026228676882;494136.98355490033;1.8694840856204813;1.1621879499845102;0.09693697915245394;0.071470153398503;0.1133563844825143;2543.8576460080967;194.24710511231476;1.569466216564604;72782.65699144683;116805.16747407823;184868.23469461375;112085.57770316693
S078;S;100868.68546803566;47555.04418439134;13469.762601991493;292959.7858219024;0.9006656839138167;0.8544127218492193;0.060380199897973046;0.044517398692129194;0.07476612636692652;1769.8833683007606;165.52491032398865;2.1210932972099537;68781.94349684234;95112.607600686;122624.6675353248;53842.724038482454
S079;S;394690.6428868766;364713.7338439356;1733.001253020196;2153714.0612848816;0.982519907426123;1.2023623072125438;0.015536104982315857;0.01145453279037169;0.020592079811396026;8529.05555877351;252.51495273347572;1.082192981127956;103734.28544928443;277416.72141660645;591133.1100920493;487398.8246427649
S080;S;125689.02696391003;119491.10235927669;1369.923909715096;974613.094612216;6.920793269489968;2.296214303550267;0.004728249551495669;0.0034860661401500234;0.006368423096762986;2752.4138726745095;354.0939479661859;1.0518693399111667;52196.694343537274;86366.23851301373;157074.57264945225;104877.87830591499
S081;S;2513371.8790749568;1207514.3697732128;144426.22418284093;8505508.044973884;1.4716010240222213;0.9749291579326782;0.11857353687531759;0.08742245677115745;0.13393438773632996;44254.613545753884;192.1948326625929;2.081442624609926;1657932.2210366249;2321817.7310725376;3086071.477926261;1428139.256889636
S082;S;72403.43602143759;73388.39978407274;1083.951962810084;700112.3740999929;8.270795784406927;2.283106692885043;0.004671890518368746;0.0034445134862692212;0.006293038566836889;1636.186723790298;427.89271170600387;0.9865787540601354;23426.868597334316;47354.060413391795;97874.0019081717;74447.13331083738
S083;S;92293.6310484297;42426.43034835109;22059.393360980095;242002.38118736312;0.3675257596563397;1.0012888280852954;0.07760597529452691;0.05721769965842661;0.0935583964760633;1612.1481768537242;150.11174820149353;2.1753805420496968;61994.672501575464;80135.00166499811;114860.15194641473;52865.479444839264
S084;S;373561.2510552427;197896.94020208213;29594.075991819835;936091.1342824765;-0.6754895859319854;0.46868972254738844;0.1779100099480014;0.13117033162458488;0.18215220654865938;6709.352982115027;139.52032882720493;1.8876555174313523;229634.44509715945;336795.47065074317;495651.215812644;266016.7707154845
S085;S;796074.5793067635;361581.92690235114;58793.357340223;2288078.661762801;-0.025650119659097026;0.49481565760578056;0.04046781213166092;0.029836299480747633;0.051661205345359326;13876.717228073958;164.88616321544652;2.201643721871507;549615.7424894952;742458.2244063325;1032898.5267157177;483282.78422622255
S086;S;51192.878196015736;36897.431493237804;654.2781933794977;199916.19370623832;0.45177837205654825;1.0177379709129892;0.01689779037135166;0.012458482619278914;0.02235143502896452;1001.5266971659272;199.61144747509147;1.3874374481973863;24063.53624319174;40943.49623226502;71907.921842518;47844.38559932626
S087;S;912914.008143453;609163.3198253463;35688.405047974906;2845191.775715068;-0.14604369040098497;0.7966706720500139;0.06489887215019745;0.0478489466921564;0.07980197160253241;17418.337253202248;163.34462551481474;1.4986358804486049;444010.2612594046;769619.5978382843;1288823.5886788142;844813.3274194096
S088;S;67456.27277773229;45659.424667795145;4500.477301327153;283967.5471461668;1.9523772543957323;1.421021124459651;0.019795880943898808;0.014595200511600986;0.026071675800637066;1292.7945827794745;219.65403547379043;1.4773789479066972;34119.716326002315;52951.32131687862;85633.26451321988;51513.548187217566
S089;S;757814.5647985225;325745.2028562009;177252.54564631317;1592274.7311771677;-0.7898037655176173;0.4522691704509138;0.19091945886816125;0.14076199951111476;0.19117976075696455;13091.355540020084;121.627949551107;2.3264028392554934;503433.6611240235;679544.8047416899;995892.7010955702;492459.03997154674
S090;S;345464.5941534934;225380.85692367982;17693.678549793935;1368204.9408078562;1.565173403461717;1.1695989057772578;0.04641805490011933;0.03422332254602427;0.058722580524066315;6546.52630563341;208.99708897992053;1.5328036234704585;172759.10065468773;301439.8249718979;463140.5867686216;290381.48611393385
S091;S;538283.4720116522;634607.5414120178;3823.3793742173148;3993484.399214495;5.101112376239774;2.201410006342207;0.032053919881784604;0.023632865300780077;0.04144500716936591;13207.08751653834;302.37434212605353;0.8482147420025263;152361.5597389434;286012.50726214977;624877.6127788741;472516.0530399307
S092;S;504071.61233303393;248916.52920873847;60491.12832716767;1703777.825993841;0.7421541781295575;0.8078758970850064;0.07204092099700342;0.05311467016655975;0.08760699822678852;8922.386145381275;190.9554011934141;2.025062835061168;304845.7597018173;475434.711523399;653115.8959320079;348270.13623019063
S093;S;3120482.914174593;1304894.9162112966;524774.8227911714;9158915.738021802;2.3798837923214595;1.19959325863301;0.1254644330728544;0.0925030092352132;0.14014441116753554;53681.03474399796;170.61734710778566;2.3913672092728926;2246554.091506792;2975349.634325373;3661866.1019166666;1415312.0104098744
